id,puzzle,solution,clues,difficulty
1868246,....6..3..7..35..2..68.9...4....2.5.....937..8...........9...75....561.47.4......,145267839978135642326849517437682951512493768869571423681924375293756184754318296,25,3.4
1117958,.........8...19..26...321.9..71....54.....6...2.5.......9.4.2.8....5...41..9...6.,291485736873619452654732189987164325415823697326597841569341278738256914142978563,25,3.4
1147819,.9...6541...7..6..6.5.3.......964........8.2....2.......3...8..7.2..1.3..5....9..,397826541428715693615439287231964758546178329879253164963547812782691435154382976,24,3.4
1176026,8..2.1....9....8..367.4....9.......74.6..95.1.5.....6..1.53.........4.7.7....6...,845261793291753846367948152982615437476389521153472968619537284538124679724896315,25,3.4
1155367,...3..6.529..........2..4.8..8.....6.3.16..5451.......8....4...12..7...........6.,481397625295486371673251498748529136932168754516743289867934512129675843354812967,23,3.4
2003555,.9647........5...7......92.8.....7......2....35...1..9..278.1..1..2.5..........6.,296473851481952637735168924824539716619827345357641289542786193163295478978314562,23,3.4
958071,3.....6.9..9.8....2..7.....74........9361..7........536.719.....15.....6.....7.18,378251649459386127261749385742835961593614872186972453627198534815423796934567218,26,3.4
360447,67.3.1.9......2......4...6......9.1.....8.5..594....8.4...9...6.8.....5.3.17.....,672351894845962371139478265268539417713684529594217683427895136986143752351726948,24,3.4
2322152,....9...5....6319..35....8441..2........5.9.2...7...1.7..9.6....26......39.......,167894325842563197935172684413629578678451932259738416781946253526317849394285761,25,3.4
1618671,3..5.8.2....96.....4...2......2...1.87.3...9...5...8....8.....57.9...6..1...4.2..,396578124281964753547132968934286517872351496615497832428619375759823641163745289,24,3.4
911636,.8..79.2....8..3.63......8.43..8..6.......79.59.........57.1.......64.1.........9,684379521159842376372156984431987265268415793597623148845791632923564817716238459,24,3.4
1597945,9...7....1..6.......7...49343.16..8....4......8.2...........34.8....26....2.5....,948573126123649758657821493439165287276498531581237964715986342894312675362754819,23,3.4
1344410,.2...7..689..2..5....8..7.........2...513..7..43..5....1.9...3.6.....8...5...2...,124597386897623451536814792961748523285139674743265918418976235672351849359482167,24,3.4
560669,...49......62.....4.8..6..9.79.....86..7........5...12....3..5..1....2.7....7...1,531497826796283145428156379179324568652718493384569712267831954913645287845972631,23,3.4
1109800,....3..2...5.9.8...9..4...643.....5.2.97..3...58...1.....3....9.....82..8...79..3,684135927325697841197842536436981752219754368758263194571326489963418275842579613,26,3.4
2528369,..9..7...5..38.....1..4...28..72........38...1.4.....8487..23......7.4.6.9.......,349267185526381749718549632865724913972138564134956278487692351251873496693415827,25,3.4
1292707,.8.1....7...9..85..9..3.6..1..4.3.6......6.....4.8...2..5....7..7....58....2....4,583164927416972853792835641128493765937526418654781392345618279271349586869257134,24,3.4
2108983,57...8.....9.3.......561.9.........53......41..649.78..246......6..8........5..2.,571948632689237514432561897948173265357826941216495783724619358165382479893754126,25,3.4
2188404,..81....3.5...2...63..9.75.8....73..1.3.......2.....49...2..8.4....1..2..7.5.....,948175263751632498632894751864957312193426587527381649315269874486713925279548136,25,3.4
754978,7...6..9.....7..8....1297.....4......6...54.38......5.9.568...7..8..1...21....8..,723568194591374682486129735359417268162895473874236951945682317638741529217953846,26,3.4
1478764,...1.8..5..3..62.........4..49...7....1..4.282........3...71.....632.......4...17,762148935483956271915237846849512763631794528257683194394871652176325489528469317,24,3.4
502936,...6....72....3...8.4..5.2..1.....7......1..56...7.9..5.....8...964...1.3.1.9....,135629487279843156864715329413956278927381645658274931542167893796438512381592764,24,3.4
2439865,.4...8..3..1.5....6.......13..7..92..8.3....7..9...4...1..........6.98....8.7..65,542168793831957642697243581365714928284396157179582436416835279753629814928471365,24,3.4
2017333,..3.......983.......49.1.8.....39..87....6.5....71.......8..2.7........46....5.1.,573628941198354726264971385421539678739486152856712439915843267382167594647295813,23,3.4
1336607,..5.....4...3.7.26.6.4......3...5.92.51..3.....98...7.9...28.6...2....37.7.......,395162784184357926267489351438675192751293648629841573913728465542916837876534219,26,3.4
376455,..81.76..9....5.......2.5..3.9............7...25.3..8..9..8...4..74......1..6987.,538197642972645318461328597349871265186254739725936481693782154857413926214569873,25,3.4
138795,5....4......1....7..16759...4..96..19..5...4..23.....9.8.....6....4.2...2....7...,572984316694123587831675924745296831968531742123748659487319265359462178216857493,25,3.4
1992367,..........5.841....2..3.....4.5....897.4...5.....2.....196..2..7.....3......5.9.4,894762513356841729127935846642579138973418652581326497419683275765294381238157964,23,3.4
2733628,.1.86..47...1...2.....39.......9.....285.6.1..63.....9.....4...1.....8.23.7.1....,219865347635147928874239165451398276928576413763421589592684731146753892387912654,25,3.4
164698,1...8....6.....58..3....41......9.4..5......6.243.........1..6...3..4..9.9..26...,142587693679431582538692417316279845957148236824365971285913764763854129491726358,23,3.4
123914,..846.....6....2..5.31....93....8......2....1....9.32......1...7...2.683.9...4..2,918462735467359218523187469352718946679243851184596327236871594741925683895634172,25,3.4
2725084,.7....1......2549...43..8.....57....5....8..1.9......38....1.4......2.....6.3...2,972684135683125497154397826261573984537948261498216753825761349319452678746839512,23,3.4
953490,.6.4........2....9.....7.24.459.2.7.6........7..6..2.8..6....5.....34..1..78...3.,562491783174283569389567124845912376621378945793645218436129857258734691917856432,25,3.5
1077274,6.3..1..7.............4.1.67.19..65...2.6.7....51......3.492..84....6.9....83....,683251947914687235527349186741928653892563714365174829136492578458716392279835461,27,3.5
2808707,...36..4.....17..6..64...9..54.9...3.2.....8.......7.19..6.....5.1.......4..725..,219365847485917236736428195854791623127536984693284751972653418561849372348172569,25,3.5
