id,puzzle,solution,clues,difficulty
878885,..28.3....5.2.4..1....7.....4...2............5.196...24....6..77..3.524...3.....6,162853974357294861984671523649532718238417695571968432495126387716385249823749156,25,3.1
2500467,27......4..8....9....7.......5.4.......5..7....6.9..35..4..6.8..3.2......9...4.2.,279681354168435297453729618315847962982563741746192835524976183631258479897314526,22,3.1
594036,..9.725..........33....4.......17.89..........9.....24..75..6..1.3.....285..6..3.,689372541274156893315894276526417389431289765798635124947523618163748952852961437,24,3.1
162399,.4..........5.87.6....9.3...1..47....76.2..98......6..38.....17....19.6....8..9..,843276159192538746657194382918647235576321498234985671389462517425719863761853924,25,3.1
1278072,....4..614....3...9..7..2..74...9.8.8..2.1.9.....5..76...8.....1.9..7....7....6..,387542961462913758915786234741369582856271493293458176624895317139627845578134629,25,3.1
2590409,.3..4.......62...82.8..........93.7.....5...2.4...16....1..5..48.7.....1.......96,736148259495627318218539467682493175173856942549271683961385724827964531354712896,23,3.1
209214,..2.....8....74..9.5.....7...6.8.7..3..5....44....952.6......4....1...92.15......,972635418163874259854291673596482731321567984487319526639728145748156392215943867,24,3.1
663143,..78..1..15.......4...9.7...6...541...3.....5...4..62...6..9...5............87.9.,637852149159746382482391756768925413243168975915473628876519234591234867324687591,23,3.1
707427,.....3.1...5..84....4..9..8..97.6.3...39.15...4....9..3....47....61..39..2.......,872453619695218473134679258519746832263981547748532961351894726486127395927365184,26,3.1
379138,..7.8..1....5..62...32.......8..4...74.82.....6..7..3.9...6.1....2.....4.3.......,527486319489531627613297845398654271741823596265179438954762183872315964136948752,23,3.1
2872636,..1.6....52.......9.....1.6.....19....27...8.3..59...4..4..58......83..9...1..2.5,841369752526417398973258146765841923492736581318592674134925867257683419689174235,25,3.1
477396,.4.1.362...3.....12.1........63.421....7..5....8...7.67..........9.6....8..2.9.7.,947153628683972451251648397576384219412796583398521746734815962129467835865239174,26,3.1
1099456,1......6.8.4....79......8......2....2....498.741.3....92...34...5.2....3...7....2,193487265864352179572916834689521347235674981741839526927163458456298713318745692,25,3.1
1901269,....81........7.2...7.326.........63.9..7..4.1....9..7.13..8.72..6.9....84.......,629481735531967428487532619278154963395876241164329857913648572756293184842715396,25,3.1
217622,8..3..9..9.............1762......5.....1.5...69...34..5..8.63....74.....43......7,812367945976254138354981762241698573783145296695723481529876314167432859438519627,24,3.1
302462,.1.2.4....8.576..1..4.......7861..35...3..2...5.4.7...8.71...6...9...3..64.......,716294853382576941594831726278619435461358297953427618837142569129765384645983172,28,3.1
2448245,.4....2..16..7..8.5.8....4678..4...3..9.8...........67......5..82..3....3..4.16..,943618275162574389578293146785146923639782451214359867491867532826935714357421698,26,3.1
961682,1.2....758.......2.7....63..9...37.....8........94......4.56.1..1........6832...7,142639875836175492579284631291563784453817269687942153324756918715498326968321547,25,3.1
2946466,.......368.........7.4...1...2.91........52..4.....3..5.6.2..4......3.8.79..6..5.,249518736831679524675432819352791468968345271417286395586127943124953687793864152,23,3.1
387737,.6.....7.9...4.3.5....3.1..4..3.....5...82.6...35.9.....9...6..6......5124.7.....,368125974912647385754938126426371598591482763873569412189253647637894251245716839,25,3.1
2180832,..1..2.868..17....47...8.2...........2.6..3.91...........5.9.4...9....38..7.8.6..,951432786832176954476958123365891472728645319194327865683519247219764538547283691,25,3.1
510976,..2.......9....4..8..5.6...1.4...8.7...4.1....6..87..2.3.........5..9.717...6.52.,452398716396712458817546239124653897978421365563987142631275984245839671789164523,25,3.1
2930845,2..83..7.68..2..4..9........6......99...8.3....29.1.6.....5..2....2.4...7.....58.,241839675683527941597416238168372459974685312352941867439758126815264793726193584,25,3.1
1341599,...........71.9...6.....1.4...38......5.1.6...7...2.3....2.69....2.4..7.8.6...21.,519423867487169352623578194964385721235714689178692435751236948392841576846957213,24,3.1
2873973,...14..6.1....2.4......8..5.5....9...8.7..3.......947.9...1.....1596...78.4......,523147869198652743746398125257436918489721356631589472972815634315964287864273591,25,3.1
2972628,...6..38...........3.7.9..2.4.91..6.7....5..9.81....3...8..4....5..8..9..92.....8,179652384524138976836749512245913867763825149981467235618594723357286491492371658,25,3.1
1103406,..67...9..3..1..4.....6.....6..2.8..7.8..63...9.3....237...........47...4.5.....8,256784193837915246941263587563421879728596314194378652379852461682147935415639728,24,3.1
379251,..75..6...9.....2.5...46.....398..............25.3...41.93....73..4....6.64...1.9,437529681691873425582146793713984562946215378825637914159362847378491256264758139,26,3.1
1648623,...4.16......7...437...2..........1758.......6....9.....9..7.8..6.1......3.2..5.9,895431672126978354374652198943526817582713946617849235259367481468195723731284569,23,3.1
746074,32.1..8.....6...2.87.2....47...........4.8.......1.6.......4.59.58.2....49.....7.,325147896941683725876295314782356941619478532534912687267834159158729463493561278,24,3.1
1419430,9....7....8.56.9..5....9..36..2...3.4.5..6.2.........476..2..9....9....2....1.5..,921837456384562917576149283617294835435786129892351764768425391153978642249613578,25,3.1
970558,..8..7..6.4.....9.......31..9.........27835..7....5.....9...4.3.3...1..76...5....,958137246341268795267549318593614872412783569786925134129876453835491627674352981,23,3.1
2375597,...5...6.7.1..8..9..24....1.2....3..37...2.9...6...2.5....3.1..1542.......9.4....,893521764741368529562479831928654317375812496416793285687935142154286973239147658,26,3.1
