id,puzzle,solution,clues,difficulty
2944384,......5.7.67...1..89.....34...7..6....3..8....8.6493..4....3....1..............72,234981567567324189891567234129735648643218795785649321472853916916472853358196472,23,3.6
1988738,.....468..8...739.3.9....57.......15.7.1.9.6.......9..29..4....76...8......7.12..,527934681684517392319286457938462715472159863156873924293645178761328549845791236,27,3.6
408054,9..1..4.6....5..8....3.............569.5......1..2.74..329..6....8..6..4......8..,953182476246759381781364592324897165697541238815623749432918657578236914169475823,23,3.6
2626399,.8.....261.5........6..1..8...6...35...1........94.........32..6294..8....1....4.,983754126175286394246391578418672935597138462362945781754863219629417853831529647,23,3.6
2998846,.2....4.8....182.........3..8......9..7.2.6.....49.1..8....6...3.1..5.....2....5.,123759468465318297798642531284561379917823645536497182859236714341975826672184953,22,3.6
1614649,...5....8...2...9...7..65.....85....6...3.9....87..2.4.12.......8....13.5.4.2....,193574628465218793827396541249851376671432985358769214912683457786945132534127869,24,3.6
1575369,3...9...5.9...2..44..78..6....8.....7......5916.....475...1......7.5.....2...4...,378496125695132784412785963259847316784361259163529847536918472847253691921674538,24,3.6
461189,...6.34...4...8.61........2.....2.9.6..3.....2...54..3..92......37...8..45...91..,928613457543728961716495382374162598695387214281954673869231745137546829452879136,25,3.6
1116196,9..8.........23....1.6...396..5....3......2....8.7...4.6...954.2...1....1.9..6...,935841762786923415412657839624598173571364298398172654867239541243715986159486327,24,3.6
771968,....4.36...8...2..4..8....7.....4.7.1.7..36...5.96..13.96.....5.......3..3..58...,915742368678395241423816957369184572147523689852967413796431825584279136231658794,26,3.6
2256158,8......975..6.9..8.9..1.6......417...2.3.7.49.7......23..98.........23....2.....5,836425197517639428294718653958241736621357849473896512365984271189572364742163985,27,3.6
1386887,..9..64..2...4...9...37...2.3....7.1..8.3....62...5.........8....64.....97.1....4,719256483253841679864379152435682791198734265627915348341597826586423917972168534,24,3.6
985821,.....7...4..2.16..9...358..615..8.....4....2........7.....5....7.9..43....2....64,568497213437281695921635847615728439874319526293546178346952781789164352152873964,24,3.6
2896064,2..9.7......2.1.......4.1..6.......9...8.26..9...3..54........849..6...353.4..2..,214987365369251487857643192683514729745892631921736854176325948492168573538479216,25,3.6
559614,.6..74...1.....7...3.....5.....1...8.5.6....7..1...53....3....257......4.968.....,965174823128536749437298651643715298259683417781429536814357962572961384396842175,23,3.6
90298,.8.........93.4....31..2.7..9.2..6.1...8...2..1...6..8....5.8.3.5.6....2.......4.,285967314679314285431582976798245631546831729312796458127459863854673192963128547,24,3.6
2859464,52....7.3....9.8..3..8..6..7...5......3..42.....38...4..6..2...4..9...8..5..1....,528461793164793825379825641741259368683174259295386174836542917412937586957618432,24,3.6
1316828,...7...2..5...37.1.82..6.5..7.3..28.2....8.9......1.............64.1......85.2..4,613795428459283761782146359971354286245678193836921547327469815564817932198532674,25,3.6
467473,.41......2....8..59...1.86.5...27...3..4......8..6...2....95.....51....9..4...1..,841536927276948315953712864569827431312459678487361592128695743635174289794283156,24,3.6
1021300,....14.6...52.........6.48....6...49....295....17....68...9..3..1.......3.2.58...,287914365645283971193567482528631749764829513931745826856492137419376258372158694,25,3.6
1111857,.9.....32.2.............4859.48.....7...4...88.36..5.4.....9........31..67.5...2.,598471632426358917137926485954837261762145398813692574341289756285763149679514823,25,3.6
2451368,......5....8...1.76....7.9..8.....3..9..3..157.1.5.96.......6.......1.24.1..62...,179423586328695147645187293584916732296738415731254968852349671963571824417862359,25,3.6
2960530,.8....9.1.1.3...48.....6....57.436........7.5..6....9.86.5.....3............94.5.,783425961612379548549816237957143682438962715126758394864537129395281476271694853,24,3.6
2642190,.....61.56...3..8..5..74....2...7..98.....5..9...1..6.1.....6....5.4.2...68..2...,384926175679531482251874936526487319817369524943215867192753648735648291468192753,25,3.6
1876455,.725..4.6....7....4...6..8..2........9..358....12....4....2...97.....6....5..37..,972518436186374295453962187827649351694135872531287964318726549749851623265493718,24,3.6
1225380,.......577..9......1...39.2..1.673.....4..6.88............96...6....178.97..4....,239614857756982431418573962521867394397425618864139275182796543643251789975348126,25,3.6
778349,9..7.4..8.8....4.......3..1..2..6..54.7.2...9.......1.3..65...7.54.3.......1..3..,913764528786215493245893671192486735437521869568379214321658947654937182879142356,25,3.6
1961863,......5.761.....4...7.529...6..2......29.64..1.4..8......249.7.5......9....1..3.8,298461537615397842347852916963524781782916453154738629836249175571683294429175368,27,3.6
975348,.7..3..4.....5.3..6.987..2...6.9.1..3....2.....8.6......3..9.8..64.....7.8.61....,175236849842951376639874521726493158391582764458167293213749685564328917987615432,26,3.6
711662,.186........5.7..43........4.2.83........5....6.1.2.......7.9..8.7.....39....15..,518624379629537814374819265492783651183465792765192438251378946847956123936241587,23,3.6
2139643,......5...39..4....71.8..9...8..1..79.2.....44.....9......7..82...4........56.7..,684197523239654178571283496358941267962735814417826935145379682726418359893562741,23,3.6
1004589,5....9...6...5....7.9..61.8.4..6......2.8.7.....4..39....3.........7...2.8...567.,514839267628751943739246158341967825962583714857412396276394581195678432483125679,24,3.6
2235022,..26...4.......19..7....5.26134..2...2...5..3.....6......78.........16.84.5......,192653847354827196876914532613498275928175463547236981261789354739541628485362719,24,3.6
92923,.1.8...9.7........6......83..43..5....8..9..63...6........54.......1.375.....2..9,215873694783496251649125783964381527578249136321567948137954862492618375856732419,23,3.6
2951442,..6....5349..2..6.....4.2.....4...2...1...3..8...1..94.3576...8....8.....8....5.6,126879453493125867578643219369458721741296385852317694935762148617584932284931576,26,3.6
1136712,...9......2.1...3...37..1.2.....3.4.65.........846..5......1..9....8...3......48.,165932874827146935943758162279513648654827391318469257486371529592684713731295486,22,3.6
1980859,..7.......4.8....6...1.9..5..1.9..587..5.......6.4..2.......7..5.3....12..2.1..6.,197456283345872196268139475421697358739528641856341927614285739573964812982713564,24,3.6
730508,......8...3.47...1.....1.7....6...58..4..56...5.2......2.7.3.954.3..9..2.1.......,167352849839476521542981376391647258284195637756238914628713495473569182915824763,25,3.6
1318022,.713.9..5..9..4.......6...71.........956...8..4.....2.5...........4.1.6.6..8..39.,871329645369754218452168937138942756295617483746583129513296874987431562624875391,24,3.6
2044130,.1.5...286...8.1..2....15.....4....3.21.7.4..94.8...1...6...7...8..9..5....14....,419537628653284197278961534865412973321679485947853216596328741184796352732145869,27,3.6
1320750,.24..8......6.5..8......1.6.1..2.93.....542.15..1...8...1.9.4.............32.....,624318597197645328835972146418726935369854271572139684281597463956483712743261859,24,3.6
1648906,2....6.31.8......7..18.7.4..68...42..134..5.6............6..158..........5..2..9.,275946831384215967691837245768159423913472586542368719427693158139584672856721394,26,3.6
2598110,9....1.2..46.9.....7.6..9.4..7.6..8..2.3...51.1.........4..8..58...............32,983471526146592378572683914497165283628349751315827469234718695859236147761954832,24,3.6
1605134,.5..9.....345...7.8...3..5..6.3.4......2..5..1...78.3.4.....9.........87.23......,651897324934512876872436159268354791397261548145978632486725913519643287723189465,24,3.6
