id,puzzle,solution,clues,difficulty
2494087,.......74..89.4..1.3.....9.....7.3...5.3.6......4.9..8..9.....6..162......5..8.4.,196532874578964231432817695864271359957386412213459768789143526341625987625798143,24,5.3
156702,.......45164.......9.7......3.2...9...9..63.1....7.5.......8.5.6...2...8.4.5.36..,378162945164895237295734186736251894529486371481379562912648753653927418847513629,25,5.3
2136726,3....81...4.35.8....7..4.5..1.9......7..4..........496.....762..938....1..1......,352798164149356872867214953416982537975643218238571496584137629693825741721469385,25,5.3
158010,8....1..2..92.4....4.5....6..2...6...8..135..1...7.....2....4..6....9.3..14......,857361942369284751241597386792845613486913527135672894923156478678429135514738269,24,5.3
2607704,......3...56.....1..942.7...4..3....1.3.96...2..14........5.9..........8.....1472,872619345456387291319425786647532819183796524295148637721854963964273158538961472,24,5.3
2162017,...9.125.....72.811..8....45.8....9..2.......793.2.....4...57...5.2...1.....8.4..,684931257935472681172856934568714392421693578793528146849165723356247819217389465,27,5.3
1254699,8..47.9...7..6...84.6...2..........5..7..2.1.36.....8...26....3..19.3...7........,823471956179265438456398271218746395597832614364519782982657143641983527735124869,24,5.3
165510,..6.....4....7..9..43.6...5.3...52...1.6.2...48.......2.1...4......8.5.....9.7...,176529834528473196943168725639845271715632948482791653291356487367284519854917362,23,5.3
2502158,...2.3.8..4..185.....5.......1.....9.8..697..2....5...41.....75......4..3.6..4.12,175293684942618537863547291631472859584169723297835146418926375729351468356784912,26,5.3
1018412,8..4.......4.5.38..6...2...7...8....4..7....63.....59..8.5.......5..6.........7.2,873491265924657381561832479756983124492715836318264597187529643245376918639148752,22,5.3
2752333,7..69.....4....3.8.2...4....758....4.....5.8...6.......1.3.2...2...4.7.1...7...9.,781693452549271368623584179175839624432165987896427513917352846258946731364718295,24,5.3
2978351,1.85.....9....4.6.....3......94...7.....1.4...276..5.....7..2......8...7.7.2..63.,138569724952874361764132985319425876586317492427698513691753248243986157875241639,24,5.3
2955003,..256....3..9.......5.2..1.1.....27..9......38....74.......8...7.....1.4...1.958.,982561347371984625645723918154836279297415863836297451519648732768352194423179586,24,5.3
2184291,1.....6.4..836..1....82.5..3......916...3.......2..43..9.6...........1.75.4......,123597684758364912469821573385476291642139758971258436297613845836945127514782369,24,5.3
