id,puzzle,solution,clues,difficulty
2491106,4.......287.3.......57...9..4.5....6...6.48.1.....7..97...1.....64....1..93....4.,439165782871329564625748193248591376957634821316287459782416935564973218193852647,25,4.3
1372088,7...1.....1.6.4..2..3...41....58..3.5.63......3..9.7...7..6.9.3.....9.24..2......,754218396819634572623975418147586239596327841238491765475162983381759624962843157,26,4.4
2923199,.5.....2.61......4..8...5.3.6.82...1....3..5....9.78....7.8....1....3.4..3.46..7.,954318726613275984278649513765824391892136457341957862427581639186793245539462178,26,4.4
469859,.2..........2953..5.16......95......6..5...7...3..2..88..4....9...........693...2,329814657467295381581673924295387416618549273743162598872456139934721865156938742,23,4.4
1655602,.5963.....6.4.9...4...2...6.9...52....3.8.......26...4.....3.411......8.......5..,859631427261479853437528196794315268623984715518267934972853641145796382386142579,24,4.4
1719444,..5.91.7.4...3..8....8..4...6...3.....1..........4.3.6....5..1..3..6...29.8......,685491273429637185713825469562983741341576928897142356276359814134768592958214637,22,4.4
2582,..1....92...5.4.8.3....6..44.......91..4.2..6..79.....2.5..84.......1..........3.,541837692976524183382196754423765819159482376867913245295378461734651928618249537,23,4.4
1408948,.2.......197...8......26.1......9.4.4....7..1...2....9..275...4.8.......5..3...2.,625178493197435862843926517236519748459867231718243659962751384384692175571384926,23,4.4
2943442,4....1..5.9..4...11...5............472.1..9.......7......5...2.5.6....8..1...3.7.,478621395395748261162359847681295734723164958954837612837516429546972183219483576,22,4.4
531947,7.8.6......957.2.....9.458.....27....7.4....1.......6...2..1...31...9.249........,758362419149578236623914587591627348276483951834195762462731895317859624985246173,25,4.4
1867949,3......6...1....8..7.8.9..27.3..1...4.8.2.5...1......3...9..3......75..6...64..7.,382517964961234785574869132753491628498326517216758493647982351839175246125643879,25,4.4
2243007,......4.23...415.86..9.....2.1.........5...19..6.28..3..34....64.8.3.....65......,519873462372641598684952137241397685837564219956128743793415826428736951165289374,26,4.4
1608208,...7.....29.....46.7......5..8.4......5.329..1.....6....68..3.9......87......5...,653714298291358746874296135928647513465132987137589624746821359519463872382975461,22,4.4
1988058,7.5...43........7.2..65.....8.31...9.2.8.6....4....6..1.....84....9.....45..3....,765189432819423576234657198586314729921876354347592681192765843673948215458231967,24,4.4
1548074,.43..........73....971........41.69...9.8...1...9...54.2..6........5.73..31.4...6,643598127215673849897124563372415698459286371186937254728369415964851732531742986,26,4.4
1865198,.97.4..1....7..36..2..9......83.....7...1.........5..4..3..16.8.....4.....48..7..,397648512481752369625193487948367251752419836136285974573921648869574123214836795,23,4.4
2679204,5...1...23....5.7..4...9.3.4..9...63..2..69....3.2...52.........74.6......17.3...,569317482328645179147289536485971263712536948693428715236154897974862351851793624,26,4.4
2860820,.32.......67....3...1....86.53.6....2.9.3...7.............9.6..7....6.5.3...812..,832674591967158432541923786153762849289435167674819325425397618718246953396581274,24,4.4
2261363,.......8.1.2.7.......3.82..3.84...9..2....4...4..8.1.....6....1..5...3.7....13.4.,953126784182974653764358219378461592621539478549287136837645921415892367296713845,24,4.4
1707030,..9..6....852....3...39....5.6..7........378...1....6....1..4...2...5....5..2.1..,319456827685271943247398516536817294492563781871942365768139452124785639953624178,23,4.4
1546120,......8.5.....7.......3..67.8.46.5....19......5.3...4.4.6.9..8..98.4...3........1,374619825869257314125834967283461579641975238957328146416593782798142653532786491,24,4.4
1590867,.3..9.6....5.3...9...7....1..8...5...7..5..8......61.4.4...5....16.2.....89..4...,731592648865431729492768351128947563674153982953286174247315896516829437389674215,24,4.4
423941,.7.9....4.5...1...2......9.7......39......56...4.2.1.....7..3.....3.8...82.......,178936254459281673236574891762815439381497562594623187945762318617348925823159746,21,4.4
205456,.8....6......91...4.26..9....7.5.2.......6.7...1......24.....855..9......6...4...,985342617736891524412675938897453261354216879621789453249167385573928146168534792,22,4.4
1579370,.1.....3.4.6..5........4..25...3..8.....9...6.32...7.......8...9...7.6.115.9.....,215689437476325918389714562597236184841597326632841795763158249928473651154962873,23,4.4
794220,..6...9.....28.....839.61..9.1....4..45...3......7..1.1.....63.8...1.7.5...62....,426135987519287463783946152971563248245891376638472519192758634864319725357624891,26,4.4
2278010,.7..3..6...8.7.....3.....127..6..34...6....2.84..2..7.......4....2..51...6.9.3...,279531864618274953534896712721658349396147528845329671153782496982465137467913285,25,4.4
2670267,5..6....2...13..9...2...1...4..7.....8...3..617.....2...8..6.....34..5.8.........,591647382867132495432985167346279851289513746175864923918756234623491578754328619,22,4.4
846725,.....3.8....9..5..71..6.....4..8.1...2...4...87.5.29..6...2.....9...1..4......73.,459173682362948517718265493946387125125694378873512946634729851597831264281456739,24,4.4
2463213,7.9.....4.3.5.........4....1.....7.8..4...15....16...38..73.29.9......1..5...8...,719286534438591672625347981192453768364872159587169423841735296973624815256918347,24,4.4
2690554,..1.2.7.......816.....5.4.....9.5..3.6.7..5..8....6...9.4.1....1......5..7.8..34.,451623798723498165698157432217945683369781524845236917934512876186374259572869341,25,4.4
184735,5............1..23.7...9.8...4.93...7..8.....3.2.5..7.....28.1........3.426.3....,593286147648517923271349586854793261719862354362451879937628415185974632426135798,24,4.4
883783,..5....7..1.76....4...2..9.....3..21..2...4...8....6..6...4...8.7.598...........3,235984176918765342467321895746839521392156487581472639659243718173598264824617953,23,4.4
2812166,.5..6......15..6..8....7..2...14...3.....2.8.4......157..9.58...1.7......4....7..,259461378371528694864397152587149263193652487426873915732915846618734529945286731,24,4.4
1917937,.91...23.........18....3.5.1........9..5.......21647...78.2...63..4..........78..,691845237753296481824713659146978325987532164532164798478329516365481972219657843,24,4.4
