id,puzzle,solution,clues,difficulty
1508252,.3...92.........9....275....1..2.8.77....4..65....1.....6.1...4..45.3....2....1..,635149278247638591891275643419326857782954316563781429956812734174563982328497165,24,3.0
536436,........36..8.52..8......4..3.....2...2.51.......3.1...8.....7.46...9...395.1..6.,524197683673845219819326547136978425942651738758432196281563974467289351395714862,24,3.0
1531474,...4.3..775..1....8.....19.54........62.9.8.....6.15........46...8.5.......7...3.,291483657754916382836275194549832716162597843387641529973128465628354971415769238,24,3.0
2534398,467...2...3..2......27..63...845.......9..4.17....1..5..4.395.......7...596...7..,467193258935826174182745639618452397253978461749361825874639512321587946596214783,28,3.0
843087,6...2.....39....1.1..3..2.9..41...97.......2......75......3....56...87.....7...8.,648921375239576814175384269824153697756849123913267548487632951561498732392715486,23,3.0
1388030,1..2...87.......2....53.1...189.37....5....9......1....3....2.8..4..6....5.3.7..6,143269587589714623726538149218953764465872391397641852631495278874126935952387416,25,3.0
611706,8...52.7...346......2..7.9.....83.2....9......6....1...56..42...3......4..9...3..,894152673573469812612837495145683927328971546967245138756314289231598764489726351,24,3.0
1884186,...4....1..7.2...63..8....9896..7.3.............5...64.8..9.4...........76.2.3...,658479321947321856312856749896147235435962187271538964183695472529784613764213598,23,3.0
2355178,7..2....8......4.7.....356.15..72.9...6.........56....2......3..7...9...8.......4,795246318638915427412783569154372896326894175987561243249658731571439682863127954,22,3.0
2662518,3...5...421....9.........82.9....85.5....8.......9..7...8...6....19..4...6.13....,389251764217864935645379182194723856573618249826495371938542617751986423462137598,23,3.0
1953090,.8.97..3...1........9....24..6....4.......5.695...63.....15......8..9...31246....,285974631741632859639581724876395142123847596954216387497153268568729413312468975,25,3.0
1629928,.....6...7...5.4.1..18.3...27...95...9.1..8...5.6..........17.2..57...4..........,532416978786952431941873265274389516693145827158627394469531782325768149817294653,23,3.0
1755805,6.......8.5..76..137........87..9.........31..1..52...795..........85.6....4..2..,649531728852976431371824596587319642926748315413652879795263184234185967168497253,24,3.0
1741904,..8..4...........175....2.....2........59........8.4635..1...87.6...8.5..8.....3.,918624375624357891753819246876243519431596728295781463549132687362978154187465932,22,3.0
456164,...72.198.4.8.........365..9....5...2.1.....6......48....5.83....2.63...7........,653724198147859263829136574964285731281347956375691482416578329592463817738912645,24,3.0
713362,.5..........9........8.397.2....5.6.......7..1.93...4..6......4....4.1...317.....,958674321327951486614823975273415869546289713189367542765138294892546137431792658,21,3.0
223382,..6...7..9..5....8275...31....8.9..3..83...546..1...........2....1........9.43...,846231795913576428275498316452869173198327654637154982784615239361982547529743861,24,3.0
2961773,.9....4.24....78...71..9.......2......8..4..5.34.5.9......763....7......35....16.,596813472423567891871249536915728643268394715734651928182976354647135289359482167,25,3.0
806738,.2.8..16.8.....2.4..6......7.1...5..2....8.3.53...9....5.2..9.3...45.....7......1,327845169815396274946172385781634592269518437534729816158267943693451728472983651,25,3.0
456288,..7..8.5...1.2....62.9....4........91.986.3...6..1..4.5........4...7...1......5.3,397648152841725936625931784284357619159864327763219845572193468438576291916482573,24,3.0
