id,puzzle,solution,clues,difficulty
2624055,.5.39.1.......2...7.2..........3..8..685....3......69...1.4...8...6.37.12.7.1...4,856394172319752846742861539925136487468579213173428695631247958594683721287915364,26,4.1
2351552,5...9.2..7...1.5.8.6............215..1..69.....8...7.645...7.1...64..8.51........,531698247729314568864275931673842159215769384948153726452987613396421875187536492,26,4.1
605488,1......3..4....1....7..6.54....67..3..6.18...4........9..8..5..2.8.7..9..5...3.8.,125749638643285179897136254512967843376418925489352716934821567268574391751693482,25,4.1
2837061,....5.........69...4...25.3.2..8..395..7....87.......4..8.......3...9....52..4.6.,219358476375146982846972513621485739594763128783291654468537291137629845952814367,23,4.1
1367294,1....3..8..8...6.9....4.1..726...8..9........3...5...7...9.1.53....7..........96.,192763548478215639653849172726394815945187326381652497864921753539476281217538964,23,4.1
141207,.62....1....4..2..57..9....1.6...43.92...156...........3....68.8....9......5....3,462385719391476258578192346186957432923841567745263891239714685857639124614528973,24,4.1
2311843,.......595...4.78.6....8....76..9.......3..2.1.87.......3.249....26...35.........,384276159521943786697518342276459813945831627138762594753124968812697435469385271,24,4.1
1996895,..3.9...4.49.....86.........3.95..2..6.34........7..8....42..9..9...1..67......45,273895164149263758658714932431958627867342519925176483586427391394581276712639845,25,4.1
1202918,.8.5....9..31..5..2....4..7...36........7..8.3.8.4.6...21.....66....3.......5..4.,187536429943127568265894137572368914416975283398241675721489356654713892839652741,24,4.1
2487403,.7...3..1..2.18..4.1....5....4.9..1.69...7.....7.....3.4.3....7.....1.2.....6..9.,479653281352918674816472539234895716695137842187246953548329167963781425721564398,24,4.1
389990,..4.62..12...8....8..........1.742..36......4....2.3.......84..5.......6.7.1...3.,734962581295781643816453927951374268362819754487526319123698475548237196679145832,23,4.1
1491771,...5.6..2.7.....469......8.5.....41.21...4...6..9.1....5.4..3..1......6.....3.9..,341586792872319546965247183598623417217854639634971258759468321123795864486132975,24,4.1
674525,...9.......572..91....6.27..9.64......78..61.68......41......6.....3........19.45,273981456865724391419365278591643782347852619682197534124578963958436127736219845,26,4.1
2598305,8......45.97........53..86....7...98.2..............1..126..4....48.2...9...15..6,831267945697548231245391867156724398329186574478953612512679483764832159983415726,25,4.1
2772017,...1...5.6.79.....9.48...7...54....6.71..2........13................8124..87.6...,832167459657934281914825673295483716371692548486571392543219867769358124128746935,24,4.1
1576086,...9.........7..3.2.....85..3..1.79..76.3...........18..4.2...9..81...4....7.45..,543981267681275934297346851835412796176839425429657318364528179758193642912764583,24,4.1
1455169,...5.3.2...3......8...9...6...2..95.....1....97....6.2.5.1....97...6..4.6.8.....3,196573428543628791827491536381246957265719384974385612452137869739862145618954273,24,4.1
2958896,.....2...52...1..6..37...457.....1.8.36.5.4....9..8.5.....2..8.69........7....9..,964582371527341896183796245745239168836157429219468753351924687692873514478615932,25,4.1
2683046,4..7...1.......6...95..4..7..81..5..92..........96..8.....2.....5..3...634..8.9..,483756219217398654695214837768143592921875463534962781176529348859437126342681975,24,4.1
2213682,...2.....7.4....25....6..1491.3.......8..2.46..2..6..9......9...8.71.....4...9.5.,631254798794831625825967314916348572378592146452176839567423981289715463143689257,25,4.1
933840,..9...4..5.34....227..6...1..8.1.......94.7.......7...........63........916.7.243,169782435583491672274365981798216354651943728432857169827134596345629817916578243,25,4.1
1160921,4...3..7275.2........7..98.5..62..3.63....1.......8.......1.6.....8..4.59.3......,468139572759286341321745986584621739632497158197358264875914623216873495943562817,25,4.1
269903,.78.5.2..9.........5..6...4..6.31.8.7..5.....81............3...6..9..5.1.217...9.,478159263962347158153862974296431785734598612815276349549613827687924531321785496,25,4.1
887666,.732.......9...85...4...73...23.....7..912....8...7.1.9..58..........5.4.........,873265491219473856564891732192358647746912385385647219927584163638129574451736928,23,4.1
1889515,..7...12...9....8.25.9.....8....9.4......8..31.2..69.....1..6..9..7...31....4....,367584129419627385258931467835219746796458213142376958583192674924765831671843592,24,4.1
1045899,..6..1..4......7.6.....2..375..3.4....21.....483......1...2...7..468..2....5..3..,376951284219348756845762913751836492962174835483295671198423567534687129627519348,25,4.1
462826,...5..3.94....62....5.78.4.8..6.....5.67.2..4....4..2...9...5....1......3...9...1,167524389438916257925378146842639715516782934793145628289461573671853492354297861,25,4.1
339248,684....9..3.8..74.5.......6..6.58...2.....4...794......6...3.2....79........6...8,684537192932816745517942836146358279253679481879421563465183927328795614791264358,25,4.1
1544181,..6.71.....72....1.....8......8.3.....3.1..5..7....9..........45..6..2.848..2.5..,856471329397256481214938765925843617643719852178562943762385194531694278489127536,23,4.1
680760,4..........5.3..71...6.24.5..94..6...8...9...5....1..39.718..............2.....36,412758369865934271793612485379425618281369754546871923937186542658243197124597836,24,4.1
297504,46.79..........36......5......34...229...1.4.7........17...69.5..9....14.....287.,463798521857124369921635487518347692296851743734269158172486935689573214345912876,26,4.1
785622,9.2.4..5..4...9....856.....27.3...9...6...3.4....8.76.3.....21....8.7......2....6,962748153743159682185623479274316598816975324539482761398564217621837945457291836,26,4.1
807885,.9...5.86...79...21....8......53..293.7....4......7....7.....6.5...1...8.12......,793245186648791532125368497481536729367129845259487613974852361536914278812673954,24,4.1
2859715,1..94..2.39...54...........23.4..9..8...2..7..6.1....4....67........1.58.2.8..6..,186943527392785461475612893231476985854329176769158234918567342643291758527834619,26,4.1
17815,.4.6...3.6...7......1..47.9.3....8...9...7..2...51...........8...2.....5...4.361.,947682531653971428821354769135249876496837152278516394764195283312768945589423617,23,4.1
444404,...5...9...1.....5.87...34....1....3....4..2...39.....7.4...8...3..8..6..1..75..2,426537198391864275587219346942156783158743629673928514764392851235481967819675432,24,4.1
599074,..6.7.....4....6..3....2.89....3.5.61...24..87.8...2.4.7.....5.82...3.....48.....,286179345947385621315462789492738516163524978758916234679241853821653497534897162,26,4.1
553759,...........5..2.1...6.3..42..3..6.216...8..3.7..9....6.2..51..8.....9..3..82.....,279418365345692817186735942893576421652184739714923586427351698561849273938267154,25,4.1
854539,4...82.37.5..4..2.9.............1..2..7...8..6...9..5...9..6..3.2..7..6......8.1.,461982537758643129932715684593861742217534896684297351849156273125379468376428915,24,4.1
1829336,..3...8...96..3..11.5..6.....2.65.4..6......2.....965.749...........1..5...7..2..,423517869896423571175986423982165347567834912314279658749352186238641795651798234,25,4.1
2957032,73......4....4369...6......31....2......92.5..7...6...8..5.....4.......6...1..3..,732659814158743692946281735319475268684392157275816943893567421421938576567124389,22,4.1
2025757,..48.259.....951..5...7..421.7...........87...9...3.2..4.......2.3....84....3..5.,714862593832495176569371842157629438326548719498713625945287361273156984681934257,26,4.1
1164015,.....4.....7....92..1....7....1....7.1...75.39.........5...8....3.74........9532.,596274138387516492421839675863152947214967583975483216159328764632741859748695321,22,4.1
590861,9.3..21...7...32.....6...9........8.486.....22..54........8.5.7..89....6.5..76...,963452178174893265825617493531269784486731952297548631619384527748925316352176849,26,4.1
2812607,....24...7.1..89...6...148.......6..2..4..13......37.9..7.8....61.9.....4..5.....,895624317741358926362791485973815642256479138184263759537186294618942573429537861,25,4.1
2591860,4..9..7..1..68.42...8............63..4..5.2...1....5.8..37...4..5...1...2....3..7,432915786195687423678234951529178634847356219316429578983762145754891362261543897,25,4.1
2995441,.7.29..1.4..1...3.5.....2..1..4..7......3..9..56.....1.2...4....3..16..7.....9...,378295614462187539519643278193468752247531896856972341621754983935816427784329165,24,4.1
