id,puzzle,solution,clues,difficulty
1233700,36.7....1.41.9.....7..........2.87...9..7...65.....3..9..34.6.....1.........2..4.,365784291841692537279531468634258719192473856587916324918345672423167985756829143,23,5.8
322141,2..........6........9.41...........25...2.89.92....54...1.83...8...5..1.....947.6,245869137186372954739541268418935672563427891927618543691783425874256319352194786,24,5.8
2948165,7..2....89.......7.....5.3.5...83.....7..6.4....4.........42.19..3.5..2...1...6..,734261598952834167168795432546983271287516943319427856875642319693158724421379685,23,5.8
335068,7......2..63.8...992..3.....371..8......9..3.1.......6....65.4..1....7..8..2.....,784619325563782419921534687237156894456897231198423576372965148619348752845271963,24,5.8
1811849,..24.9.5.6.....9....1...8.....5....7.2..1.4...16..8.....5..7...2...8.3...4.9.3...,832469751654871932971235864483592617529716483716348529395627148267184395148953276,24,5.8
1268343,.47.8.2.....7......39..16.......4...5.6....2...1.6.53......8..4.6..7.9..3....978.,647385219215796843839241675723854196596137428481962537972518364168473952354629781,26,5.8
1346530,9.8..2.7...........2..1.8.62513.....4....7.9.......4....5.9...8....2..3......174.,968532174514678329723914856251349687436187592879256413145793268687425931392861745,24,5.8
1150705,..82....5....7.1...3.......6........2...8.9...97.6..4......4.8...43...71..612...9,718246395569873124432915768685439217243781956197562843371694582924358671856127439,24,5.8
2891581,3.........1..7..28..5.2.3........2.1..1749....9.3...4...7...4.........86.8945....,326584179914673528875921364743865291261749853598312647637298415452137986189456732,25,5.8
2410589,.9..6.8....82.....4..5..6.....4.6..7..9...42.6....35....5....4.9..1......2...7.1.,792361854568274139413598672251486397839715426647923581175639248984152763326847915,24,5.8
2459253,.6...9...4.3.....5..82....43....1.7..469.......7.6....1.4..38.7...19..4........6.,561439728423718695978256134359841276846972513217365489194623857685197342732584961,25,5.8
371854,......3....356..8..9..32....2.....45.3.4........9.6.1.4.......1..6179.3......5...,162894357743561289895732164927318645631457892584926713479683521256179438318245976,24,5.8
373625,...9..7....7..59..8...2...33.1.9...442..3.8....94......4..6..98.1..........3...6.,264913785137845926895627413371298654426531879589476231743162598618759342952384167,25,5.8
1777441,..73..2......9......82...1..3.6.2.5.1...73.....41....93..7...4.......5.7.....9.2.,647318295213594876598267314839642751165973482724185639351726948982431567476859123,24,5.8
2185303,.9....6..5...8..1772.1.5....3.....6.8...734...7......1...2....44..8...7......1.8.,198724653543986217726135948239418765851673429674592831385267194412859376967341582,25,5.8
1051952,..1..38...5.8....2.....63.......4.87.9........12..89.6....6..153....9....2.......,671243859953817462284596371536924187798631524412758936849362715365179248127485693,23,5.8
2147677,..891..4.......9.8.7......3..1..6....46..3.2...3.5..861..5...3..67......4...891..,328915647614372958975648213851426379746893521293157486189564732567231894432789165,27,5.8
2150705,7....53.4.53.1..97............3.98....5....3....5..4.2.867....3.....3..14...9..6.,761925384853416297942837615214379856675248139398561472186754923529683741437192568,26,5.8
1836499,..9...6.8..3..7..9..85..2..1.762......4....7.9.......4...9....5...15..8..........,579312648263487519418569237187624953634895172925731864841976325792153486356248791,22,5.8
1759886,.5.........2....1.8.312....5.....7......9...2..473.98....97.3..6..8.4..9.9..6.8..,157349628962587413843126597589612734376498152214735986428971365631854279795263841,26,5.8
2273038,5.63..9...3...2..8.....9......6...9494..8...7.....38..8.51......64............67.,576318942439762518281459736158627394943581267627943851895176423764235189312894675,24,5.8
2658637,.......39.8...3.751..7...2..5......7..9.51......6.....8.13..........48.1..6.2....,764582139982413675135796428653849217479251386218637594841375962327964851596128743,23,5.8
1067215,.3.....1...6824........746...3.....4.2.3..7..47.9.........7.6..3.9.8.....8.4..2..,734695812516824379892137465163758924925341786478962531241573698359286147687419253,25,5.8
1390978,.7......18.31.26..12.4...3..9.....4...53.......49..1.7...68..........48.....9...2,476839521853172694129465738692517843715348269384926157241683975937251486568794312,25,5.8
480295,.3.9...5.1......97..9...42.3....6...6....81..2.5.1.......5..2.....7.....95..43...,738924651124635897569871423341296578697358142285417369873569214416782935952143786,24,5.8
486920,2....67.93.......5..5.....16.9..1..25.26........4.....13..9.2.6............13..8.,281546739367918425495723861679381542542679318813452697134897256958264173726135984,24,5.8
