id,puzzle,solution,clues,difficulty
2207259,..4..1...165.7..3....49....48...........3..1.......5.8.3.21......9.....7.....52..,394561872165872439278493651487159326952638714613724598836217945529346187741985263,22,3.4
810248,6..3..2....52..6..7.4.5......7.....55.....8....35..974....4...8...68..3......2.9.,681374259395218647724956381947863125512497863863521974236749518179685432458132796,25,3.4
1391788,..1....49......2..37.4....1..4.5...3...2.7.961...9.8...3.......5.9.8..........3.2,281735649945861237376429581794658123853217496162394875637542918529183764418976352,24,3.4
1919541,...8...6.4....7.8..3.9..2....1.......53.4..1.7....3...2....1.489.6.5.1........6..,127834569469527381538916274641275893853649712792183456275361948986452137314798625,24,3.4
1034000,.3....6..........3.71...98.4..163..........6....98.....4.8......9.64..515......37,935418672684729513271356984459163728823574169716982345147835296392647851568291437,24,3.4
343016,...2.........91.24..4...86.6.......2.2.5.3..97..12...358.7..3...7.........2......,817264935365891724294357861653489172128573649749126583581742396476935218932618457,24,3.4
1169163,....4..7..52.......4....32.9....2...1.84..6...3..7...1......7.....3.9..482.....5.,681243975352697418749158326964812537178435692235976841496521783517389264823764159,23,3.4
2064427,...32.9.79.4...2.5..7..5..8..8....2..9....183..3..6....5..6....6..14..........3.2,165328947984671235327495618518934726496752183273816594859263471632147859741589362,26,3.4
1576223,2.3.9.7..9...3.61...........168..3....2...........42..4..6...71.8....9....95.....,263195748958437612174268539516872394342956187897314256435629871681743925729581463,23,3.4
2103091,4....9.6..3...65....95.....7.........56...38.1...6......7....196...4.....1..2...4,475239861231486597869571423723895146956714382184362975347658219692143758518927634,23,3.4
1364298,..5...39.......7...6..7.......79...12....35..81.2.....5.48....3...........8165.7.,745681392189532746362974815453798621296413587817256439574829163621347958938165274,24,3.4
893046,..7......5....2..6......473...5...32.5..26.....1..4......9.8.1..9...5..8.6..4.9..,637489251514372896982651473846597132359126784271834569425968317793215648168743925,24,3.4
2059302,..7..32.1..8..496..4......86.......4.3..96.......41.5....2...3.195...........7...,967583241258174963341962578619725384534896712782341659476219835195638427823457196,24,3.4
2441948,3...91.....243...9........741....7.....9.4........5.1......2....5.....8.18..6.59.,346791258572438169891526347419683725725914836638275914963852471257149683184367592,23,3.4
1617135,.....6.57....746....3........8..5....2....5.4..1.32.......53.1........62.7.8...3.,284396157519274683763581249698745321327168594451932876942653718835417962176829435,23,3.4
1636248,....5..4..9..8..3....94.6.1..2.1...3..98.3....14.........1.9.5....72..19........7,187356942496281735235947681872614593569873124314592876723169458648725319951438267,25,3.4
303022,3.7..5.9..8....5....6.9..14.98..62....4..9.6..1.5...8..7..6.......34...14.....6..,347615892981423576256798314598176243734289165612534789173962458865347921429851637,27,3.4
1581123,...9.8.........1..913.4...8.6....35.1...6.7.9....75..1...3...4...8..6....76......,752918436684537192913642578867291354145863729239475861521389647498756213376124985,24,3.4
2045298,.....13...9..7..6....2..5.8.3.......2..89....87..12..43.4...7...6.93..5........8.,652481397498375261713269548931754826246893175875612934384526719167938452529147683,25,3.4
734902,3...7.219.6..........29..5617.6...........7..2.57...8.5..9.......6..4..3.3.5....2,358476219962351478417298356173685924684129735295743681541932867726814593839567142,26,3.4
1669204,6...5...84...72......6...958.4..3....27....8.....9..4......79...5..2......15....4,673951428495872361182634795814263579927145683536798142248317956359426817761589234,24,3.4
