id,puzzle,solution,clues,difficulty
2827184,.47...6..1....8......2..9.....7..3..2.8....7.........4.9..2.7...2.36..8..3..1....,947531628152698437683274951514786392268943175379152864896425713421367589735819246,22,3.9
2633269,..8.....73..2..1.....5.1..958..7.2..7......93.2...5.......9..8184...3....3.....7.,158936427394287165672541839583179246716428593429365718265794381847613952931852674,25,3.9
2818770,2.....5.6.9...7.....6..49....5...4...7.4....3.8..1..7.......285.5.97........68...,247891536591637824836254917315726498672489153984315672769143285458972361123568749,24,3.9
248594,....7.1.65......3..37....92..3..2.....9..43...6......94..61.2.7.82.4......1......,928375146546129738137486592813952674759864321264731859495613287682547913371298465,25,3.9
1702694,..6.........8..54..7..3..9....2...3..9..4....5.1...9.7..7.....86....1...4....3.5.,356419782129876543874532196768295431293147865541368927937654218685921374412783659,22,3.9
2125860,79...3..56..7.8.4.1..6.....5...67..9........2.....4.3..3.....9.....89.....1.....7,798243615652718943143695728524367189369851472817924536436572891275189364981436257,23,3.9
281340,12.5.........89.....3......8....5.32..4....81....78.6............5.6.9149....2..3,128546397467389125593721648879615432654293781312478569781934256235867914946152873,24,3.9
1193773,.67.....9.4.9.8.3.......75.35....21...941.3..7..6.......51......3....4....8..9...,267534189541978632893261754354897216689412375712653948475126893936785421128349567,25,3.9
2373967,...2.5......7...6.4.....9....1..8.9.3.....1..79..14..8..4....5.267...8..9..6....7,679245381812793564453186972541328796328967145796514238134872659267459813985631427,25,3.9
470088,.....3..77..1...58....2.....5....1...3..4......9..7.63.6.....8.2..4...1.4...89...,514863927726194358398725641652938174137642895849517263965371482283456719471289536,23,3.9
2911457,...12..458..5...39...3..7....1.5.963....1.4....57.....3........6.......4.9.8.7...,736129845842576139159384726271458963983612457465793281317245698628931574594867312,25,3.9
1568152,.4371....7.68..........24.65......3....2....5.84........9..36.....12....2.76....8,943716582726854913158392476572461839691238745384975261419583627865127394237649158,25,3.9
2471284,....8.4.7.7...5.....5...2.1..6..1..9.8...9...35..67....67.2...4.......3.43......6,613982457278145963945376281726851349184239675359467812867523194592614738431798526,25,3.9
2703210,254...........7..4.9.....6....2.8.4583......1...91.2.....3...5......6..37..54....,254869137368127594197435862916278345832654971475913286641392758529786413783541629,24,3.9
796288,.3...2.....8...7.3....1...65.29.64.....8..1.......7..53.........54.7....18.5...9.,431762958628495713975318246512936487763854129849127365396281574254679831187543692,24,3.9
418337,.2.........62...5...1.8.34...3..9.8.7...25..4...8..9..5...71....8.........9...6..,825134769346297851971586342613749285798625134254813976562371498487962513139458627,23,3.9
286027,..4........1...53...7..5.219.3..8..2....42....1.6........5.7.6.5.......8..8.9.2.7,354219876821764539697835421963158742785942613412673985239587164576421398148396257,25,3.9
2592871,.....2.859....8...2..6..9....4.....338......2...95...4.5.7..4...3....6..4.......8,613492785975318246248675931564287193389164572721953864856731429132849657497526318,23,3.9
1122079,.6..8..7.2.849...64...5....7...4..65...6.5.........3..6..2.......5.6...9..9..1...,563182974218497536497356281782943165134625897956718342671239458325864719849571623,24,3.9
1629457,...3....5.9.5.4......97.3..4..1.2....8....6.4.5..4.7....6...8.9..5..34.6.7......2,768321945193584267542976381437162598289735614651849723326417859815293476974658132,26,3.9
912031,....5...9..94...1885..7.....2...896.....9.274....1........6....74...5.....8....2.,264851739379426518851379642523748961186593274497612853935264187742185396618937425,24,3.9
1871537,.4............5..9..18..3....2...98..7...2....1.....45..8.1.69.5.6.3.8...........,945326718283175469761849352352461987874952136619783245428517693596234871137698524,22,3.9
2463623,....729....9.8.47.6.....1.8...3....2.45..17..9.2.......81.6...4..6...58....7.....,318472965259186473674539128167394852845621739932857641781265394426913587593748216,26,3.9
1030781,.47.9........1...2..24..7.....9....5...5.49.8.3...2.......283.1......6..16.....5.,547296813693817542812435769486973125271564938935182476754628391329751684168349257,24,3.9
330192,8.236..1.7...2...8.9.......683...5.......1..2.........45...9.7.....1.......6..4..,842365917761924358395178246683742591574891632219536784456289173927413865138657429,22,3.9
2158774,4....3.......76.5...3...98..98...2.3..4...7..1..7......6.2.4.......1...2..5.9..4.,486953127219876354573142986798465213654321798132789465861234579947518632325697841,24,3.9
2737613,.....34..523........8.....5...51..6..6.3.72.4......9..4...2.7...7...6...8...4....,619853472523674819748291635284519367961387254357462981435128796172936548896745123,23,3.9
144711,8...5.....3.....76.2.........68...3.....4...1.1...58........7...48.32..569...1.2.,869157342435298176127463589576819234382746951914325867251684793748932615693571428,24,3.9
1881673,...78..1.7.....3..3..5....9..495........14.8...6....5.2..6.........7.83..9....4..,469783215715492368382561749824956173957314682136827954273648591541279836698135427,23,3.9
892062,...6....539..4...61.....7....9......5...83....645.........9...7.....2.83.42....9.,428617935397245816156839742239476158571983264864521379683194527915762483742358691,23,3.9
2954665,2.94....8....5.2.4....9.5..5....7.1...3.1.6...6....4.....324......9....6..7..8...,259431768138756294476892531592647813843519672761283459615324987384975126927168345,24,3.9
294146,.3....47....45....2.8..3..58..3...6.........9.51.86.....56....1..29.....4.....72.,539812476167459283248763195874391562623547819951286347785624931312978654496135728,25,3.9
483744,...3...41...8.1..7.524.......1.7.8...839....46......12..4....2.....38.....51...3.,978365241436821597152497386291674853583912674647583912364759128719238465825146739,26,3.9
1002699,....9..25..9...8......841...326...1.....2....45...3...3....5.9..2...8....68......,183796425549132876276584139832659714691427583457813962314275698725968341968341257,23,3.9
11363,..64....72...9.8...4...2.5.6.......5..9...2....8.5..7....62.73....7.9..1.....3.6.,896435127257196843143872659631287495579364218428951376915628734362749581784513962,25,3.9
833087,1......86.....1.9...83.25...3....24..8....9.....45.1.....9......9.2.783.....18...,152794386763581492948362517631879245485126973279453168817935624596247831324618759,25,3.9
2175091,.9.8..7..58..23.....4......9....8..7731........2.4.3...1............459......78.3,293816754587423916164975238946538127731692485852741369415389672378264591629157843,24,3.9
289415,..........6.3..8.4..47.29...4......217..........8..7.375..61.....3...4...2...3...,937648251261395874584712936345179682178236549692854713759461328813927465426583197,23,3.9
2416953,.4.8....6.73......8..1.5......4.69........5.....3528...34....5.....1.......92...4,945837216173269485826145793752486931368791542419352867234678159697514328581923674,23,3.9
2512730,...9.52......14..31.5..........6..3.4.........9.7..6....7....6...1.2.74..4.53...1,734985216982614573165273498518462937476398152293751684827149365351826749649537821,24,3.9
1107326,.29..1...7....9.....46...8...7..5..1.9..6.23....4........3...2.1....43.....5..47.,329851647786249513514673982247935861895167234631428759478396125152784396963512478,24,3.9
612366,...295......8..73...8.....4.......4..2..73.6..65...........8...3...6.8....7.2165.,734295186291846735658317294873652941429173568165984372516738429342569817987421653,24,3.9
2744994,....7.58...3.8...99..1......5....47.7...3.6.2.28..........14....4.29..3.8.......7,162479583473685129985123764351962478794538612628741395237814956546297831819356247,25,3.9
1600706,9....6.....2..3..71.7.....2.2.6...5..7....8......89.4....9..........4...85.....73,943726518582413697167598432428671359679345821315289746236957184791834265854162973,22,3.9
875225,8..4753..7.1.3.4.........82..5..1.....8...2.1.3.9.7...3..5....45.....86......9...,829475316761832495453196782245381679978654231136927548317568924594213867682749153,26,3.9
250097,..53....9...91..46....473.....7.416.2....6..8.3..8.......4....3.7....6....8..1.5.,645328719783915246192647385859734162217596438436182597521469873974853621368271954,26,3.9
1609891,3..8.........1...3..1..48.........2....67..981......3.8..5..9..59...2...62...3.5.,375826419948715263261394875759438621432671598186259734813567942597142386624983157,24,3.9
1459782,.8.1.........37.4.......57.93............536..6..4..........2..79....8.1.16..2.9.,587194623629537148143628579938276415471985362265341987854719236792463851316852794,23,3.9
1703256,6.8...5......4.2...5...6..1...7.....87........15..2..8.84.6...23......7...7.9.4..,698123547731548296452976831246781359873659124915432768584367912329814675167295483,24,3.9
2521664,2..87...3......6..1.7........45.28...9..3.1...3........2..9........1...56......14,269871453385924671147653298714562839596738142832149567421395786978416325653287914,22,3.9
821291,.432.681...28.....5............537....14.2....6.1...2.........7..6..45.........69,943276815672815394518349276829653741731492658465187923254968137196734582387521469,24,3.9
924826,.9..284.........5.4...5.3.9158..9..37.35........83........7.....6....94...5...2.6,591328467836794152472651389158469723743512698629837514214976835367285941985143276,26,3.9
842133,.....3.29....15.....36....78.6..95..4.........3...79...2......8....34.7.6..8...3.,564783129782915346193642857876429513419358762235167984321576498958234671647891235,24,3.9
1067690,.41..78..53.....79..7...21....85...1.............1.5287.95.1..41.3.4.....5.2.....,941327865532186479687495213274859631815632947396714528729561384163948752458273196,28,3.9
1679792,4...82.....6.........1.4..7.9..43...84.2.9.1.2.........2.........79..64.....5.18.,479382561316597824582164937791643258845279316263815479628431795157928643934756182,24,3.9
2944509,..7...9.8....8.....1.6...42....36...9..4...6.32...98...8.......2.....19..4..1...7,467152938592384671813697542174836259958421763326579814781963425235748196649215387,24,3.9
632392,......627..6....4.9....5.....285.47.....27....9.4...8.3..6.....2.....9..8.......1,538194627126783549947265318612859473485327196793416285379641852261578934854932761,23,3.9
14790,5...32.61..38......6.4.1...4.......2....9..5...1..37.9.84...32..3..2...........18,547932861913867245862451973479185632328796154651243789784519326135628497296374518,26,3.9
2440656,36........7...3..1..84...5.6.....73..4..9...6....3...4.....53......815..7.2.....9,365219478274853691198476253629148735843597126517632984481925367936781542752364819,24,3.9
