id,puzzle,solution,clues,difficulty
249365,.8.....6.9.5..3..4..6.1.85.41..........7..2....79.4.155.....481..8.....7.....7...,184572963925683174736419852412358796359761248867924315573296481298145637641837529,26,1.5
2329904,...6..8257..3.8....56........2.31...4.97..1........2..1...4.7...........6975....4,931674825724358691856219473572831946469725138318496257185943762243167589697582314,25,1.5
513799,...31...59...74.61...............17.2.71.6..9.86......6.....29....4.3...854......,468319725932574861571628943395842176247156389186937452613785294729463518854291637,25,1.5
911968,...34...81......9..6.9......73..58.1..6.2...4..2..3..6.3.71.....8.....6...7...2..,729341658154678392368952147973465821516827934842193576235716489481239765697584213,25,1.5
2169694,...3....16...4.83.....789...472.....3..8.9.5.....34.28..41..........5.9.75.......,489362571675941832213578946847256319326819457591734628934187265168425793752693184,26,1.5
845888,.....7..1.4.96.....3...5..45.2..18..........2..7.4..1.....9..3...43..1...9..2....,629487351145963728738215964562731849413859672987642513876194235254378196391526487,23,1.5
2791636,......9...85..3.721...7.....6..3.8...2....1.38...56...74.....8...17.83.......1..6,376582914485913672192674538964137825527849163813256497749365281651728349238491756,26,1.5
1302067,.3...5...6..7......452....71........7..9...62.9.6.7.182.......9..3...2......2.35.,837195624621734895945268137164582973758913462392647518286351749513479286479826351,25,1.5
2191577,..1..964......12........7..9...58....7.6...1........3.6..7..39.2..3..8....45.....,521879643783461259469235781932158476875643912146927538658712394217394865394586127,23,1.5
667890,.......9.41..5.6.2.5..3.4..8....4...92.6.....5...8........953..1..26.....6.....71,382416597417859632659732418831524769924673185576981243748195326193267854265348971,25,1.5
1419742,..9.4..3..48....7.......1..9.31..8.6.6...9.........3.5..12.5...8....64.9........1,619742538348561972752983164923157846564839217187624395491275683875316429236498751,24,1.5
2263892,....8......3..6.......2195.4......785.8.34.........2...9.27.8.3....6379.....9....,912587346753946182846321957439612578528734619671859234194275863285463791367198425,25,1.5
1891267,..2..1...68...9....9453....9...5.....4.3.....5....218........7....7.63.8.3.9..62.,352461897681279543794538216916854732248317965573692184865123479129746358437985621,26,1.5
2368572,..........4.8.1..228.....6967...2.85........4....4..3.....1..7..37..8...82.7.6...,163925847749861352285374169674132985352689714918547236496213578537498621821756493,25,1.5
713228,3......4.7..1..3..6...4...5.78.9.......2....6.5......1.3...4..8...8.94......7.2..,319758642745162389682943715178396524493215876256487931937624158521839467864571293,23,1.5
2207592,1...6.........7..5.....248..2..316..4...9....8.....14.....7.5.69.7.....2.....67..,145863927298147365673952481729431658451698273836725149384279516967514832512386794,24,1.5
549008,3.4..8.2....3.9......2.....45..8.6...89.....5.....17....3.2.54.........8..2..4.79,374158926625349817918276453451783692789462135236591784893627541147935268562814379,25,1.5
1662264,.......8.......51...48.13.2...2....52...3.....73......8..1.67...95..7....1..8.94.,531724689728963514964851372186279435259438167473615298842196753695347821317582946,25,1.5
574605,.......57...47...1.89.3..2....1.2...8.....37.............9.7.....2....1..95.....3,143826957256479831789531426937142568821695374564783192318967245472358619695214783,21,1.5
2950050,.......2..841..6.7.......9.5.6.4.9.....9.......1....734.5.8...2.....5...3..41...8,637894125984152637152736894576243981843971256291568473465389712718625349329417568,24,1.5
1210217,2.6.17...3.........7..623.........9..2.....6....8....363..4..18..5...6....15..4.9,246317985319458276578962341154673892823195764967824153632749518495281637781536429,25,1.5
1518816,84...6..1...3.7.6..7...............978..1..32.1....68..3..9..4...9.4.2.3.2......6,845926371291387564673451928352864719786519432914273685538692147169748253427135896,26,1.5
1000083,..1..2..8.....6..2...1.......5..89...8.6...7..9..5.6......3....1.72.....5.3....19,971542368438976152256183794615728943384619275792354681869431527147295836523867419,23,1.5
913052,.4............8.3469..5.1.25...6.9..86........2.4.75...5...284.....1.........3...,248136795715928634693754182534261978867395421129487563351672849472819356986543217,24,1.5
2319084,8.5...7.................951.89..754.....1....4....28.7..743........9.....94.76..8,835149726971625483246783951189367542752814369463952817617438295328591674594276138,25,1.5
792305,75...43..9.65....1......97.....7.........36..5..9.6.4..1.2.......97....3.8...91..,758194326926537481143682975694871532872453619531926748317265894469718253285349167,25,1.5
1500562,..4....6.96..5.....5..9...3....8..25..8....7..1.9.2.3..9.5....2..52......3.6..8.1,874321569963857214251496783649783125328145976517962438796518342185234697432679851,26,1.5
1633151,7.8...2....24.....915..27...5.9..6.88...2.......1.5.....9.........549.3.....7.8..,748391256362457981915862743251934678893726514476185329539218467687549132124673895,25,1.5
2006678,.95.1.6............7.9...32.4...8.9.8...3.5.....2.1..4.......6..1.....45..3167...,295314687138726459674985132541678293827439516369251874982543761716892345453167928,25,1.5
2065823,.....9...5..6...4.7....45.6..4.61.....2....8..1..8.....36..74.........284.7...1..,643759812591628347728134596874961235362475981915283674236817459159346728487592163,24,1.5
2106257,8......65...4.5.........8....7..82..23......91...47.5.6..3.....7...9........7.3.2,841723965926485137375169824567938241234651789189247653692314578753892416418576392,23,1.5
1946722,43...6.2.6.52...39...1.9......37..4....9......83......8.......624.....9......7..8,439756821615284739728139564162378945574962183983541672857493216246815397391627458,24,1.5
1901323,.3.........2....679.....83.4....56....1..3...35..1.9...7...41..5..72...9.2..5.7..,735468291182539467946172835497285613261943578358617924673894152514726389829351746,26,1.5
2846698,5.4..........6.73....9....66.12...7.........5..3..9...18.7....4...19..2.2....459.,564327189918465732732981456651248973897613245423579618189752364345196827276834591,25,1.5
347597,..6........4.26..9...34.8.....5...3292.....1..68.......7..1..9.....7.2.6.....4..7,856791423314826759297345861741589632923467518568132974472618395185973246639254187,24,1.5
548972,....54...5.7...6..3...1.72..85.6...1..95.....4.6.7..8......3.6.6.....2..........8,162754839597238614348916725785462391239581476416379582854123967671895243923647158,24,1.5
1137864,8.4...2.......3.....9.6..4.5...48.7......1.3...7...452.9.3.4...3...16.......5...8,834197265651423789729865143563248971942571836187639452295384617378916524416752398,25,1.5
1354514,.......59..62..........8..2...9..3.1..43.......7.8.....18.5..7......46..9..72....,321476859786295134549138762652947381894361527137582946418659273273814695965723418,22,1.5
2051500,...89.7...79.1..2.62......3.......3..3...52...65..7..8.81..3...2......1....6....2,314892756579316824628574193842169537937485261165237948481923675256748319793651482,25,1.5
799381,......1.5.2.....38..38..9...6....79...16.....8...546..5....9.6...926........47...,798436125126795438453821976265183794941672853837954612584319267379268541612547389,25,1.5
2358079,57...........8...46.9....57......1.....91..8....72...59....5.421.........5489....,578649213213587964649231857736458129425913786891726435987165342162374598354892671,24,1.5
680618,.9.......2.8..54....61..57...1.9..5.75.....3.......74....9.461.....8....4.3......,597843261218675493346129578631497852754268139982351746825934617179586324463712985,24,1.5
2491735,5..4.91..2.....7.8....2..9.4....5....7.246......9...21..6..18.....5.......16.....,587469132249153768613827594492315687178246359365978421926731845734582916851694273,24,1.5
1106224,..17..864.3.........7..5......6..17......29..52..7.6..........19..8..72......148.,251793864439286517687415239394658172176342958528179643842567391915834726763921485,25,1.5
49063,2...3..6....4..5.3..351..74......45....9.7....57.4.8..13...8.............7..9..4.,245739168761482593983516274329861457418957632657243819134678925596324781872195346,25,1.5
2001541,...1......93.7...5..........5...16.....9.3..83.9..65.262...41....5.2..4.9..8.....,572168934193472865486395721758241693261953478349786512627534189815629347934817256,25,1.5
