id,puzzle,solution,clues,difficulty
870867,.6...4.....8.....739..71.8..3..6.....7...8..44.....1..1.3.2.....4....5.....9.3.6.,267384915518296347394571286831469752972158634456732198183625479649817523725943861,24,3.2
332468,...6...47.......2..1..7.......3..9..4..8.9........47.135..964....9.8.516..8.....9,932658147784931625516472893125367984467819352893524761351296478249783516678145239,26,3.2
575162,.........49.68.....6...3..23...5.6...56..4.....9...7.1...9...8.1.5..2..7......26.,837529416492681573561743892318257649756194328249836751623975184185462937974318265,24,3.2
347146,13.6......7....9.......91658....7....9..1....3.152...9..2.64..14....5.7.......6..,139652847675481932284739165826947513597318426341526789752864391463195278918273654,26,3.2
479781,.....1..6.64...21....34..9..9...4.6.3.....8.....8...3...2.83...7..2....8......9..,937521486564798213128346597895134762341672859276859134452983671719265348683417925,23,3.2
2103508,.5968..........8..18....4..3..9...48....7..16..62..95...5..2...96...5....2.1...3.,259684173634721895187539462371956248592478316846213957715392684963845721428167539,27,3.2
363350,.5..61....83...7.4...74......7.1...8....9..5..2....9.6..8.3.6.........9.5..2..4..,754361289683925714912748563497516328836492157125873946248139675371654892569287431,24,3.2
636939,..6.5...7.7...65.4..3.....61.98...6.............325....2....1....8.7...2.1...8..3,296451837871936524543782916139847265752619348684325791327564189968173452415298673,24,3.2
2232597,....85....69.........1.7.493.1........5.46...........2.4.3...6..76....8.......5..,417985623869432715253167849321859476795246138684713952548391267976524381132678594,21,3.2
2564663,2.19...3....5....69....1....5...4....2........4..6.7.8...61....8......4.....935..,281976435437582916965341872158724369726839154349165728574618293893257641612493587,22,3.2
1072670,48..15...9.....3.8.6...7......1...47.......8.3...2.6.....4.....53.......2..9.14..,482315769957264318163897524895136247726549183341728695619473852534682971278951436,23,3.2
657031,...8.719...7...2....149.8..37.6....9.....1....8..5.....4...2..6...3.....5...4..2.,465827193897163245231495867372684519954731682186259374748512936629378451513946728,24,3.2
2946421,.3.......8...12......76.4....7...5..6.8....73.....91..3...2.7....4....1..1..5.6..,431985267876412359952763481197238546628541973543679128385126794264397815719854632,23,3.2
1237135,..1....23..2.67..94..3....7.8...3.4...46..25........3.1..5..........6...7....9.64,671948523352167489498352617586293741934671258217485936169534872843726195725819364,25,3.2
2831949,...7......9..2...7.31.....6...8756...5...61.86.......34.8.52......3.....3....852.,824763915596124387731589246143875692952436178687291453468952731215347869379618524,26,3.2
1456261,..2.386..3.......8.......7...962.74....7.5...4...9.5....4.1...371....9...8...2...,972138654345276198168459372859623741631745289427891536294517863716384925583962417,25,3.2
1326538,.7.3...8...81...64..67....2..1.2...654....8.76..4..1.......3.91...9.........8....,174362985238159764956748312391827546542691837687435129865273491723914658419586273,25,3.2
2780853,.7.8...6....4..85..4..5...2.53.......9.28..........9.3.........4....76...8293..1.,571892364329476851846351792253769148194283576768514923917648235435127689682935417,24,3.2
196442,..7....64.4...3...93.6.2....521....6.......13....27.....1......5..7.9.8..8.4.....,827951364146873925935642871352198746798564213614327598471285639563719482289436157,24,3.2
2163749,....89.1......5......2..4.3.34...2.9....94.7.9.862....5.....6...874.....62..5....,463789512812345796795216483134578269256194378978623145549831627387462951621957834,26,3.2
477220,7..8......4..2.6...8..6.9.5..7..1.........4.25.3....78.......9.....4..26...7.8...,756839214349125687281467935427581369918376452563294178834652791175943826692718543,23,3.2
2729419,.......3.2.579.8......5...6..72.53...1......46...1.27.9..........148..5...8...1.3,179648532265793841834152796487265319512937684693814275956371428321486957748529163,26,3.2
148166,...6.4.3.8...1........2.9.4...1....2.1...5...7..38...69.4....8...7..6.....15..3..,179654238842913765563728914438169572216475893795382146954231687327896451681547329,24,3.2
2339678,..9..5.3.4.7....2....6.....2..........3.9..1..68...7......13......4.62...8.....45,629745831417389526835621479294167358753298614168534792542813967971456283386972145,22,3.2
2327858,...4.3..........1461........2..5.....7...98..9..1..62.23....5......2...9....382..,782413965593862714614795382128356497376249851945187623239671548867524139451938276,23,3.2
2949079,.1....8..392......8.735...2....95.8....21.........8927..4.....8..1.76..57........,615427839392861574847359612426795183978213456153648927564132798281976345739584261,26,3.2
2606606,..1..9.8.7..5..3.....728..44.......8..9....2...7.94.5..1.......6.825....3.....2..,261349587784516392593728164456132978839675421127894653912467835648253719375981246,25,3.2
701817,.....84......7....321.......6....1.27...925..98..3..7..........24.8......56....1.,675318429498276351321459768563784192714692583982135674139527846247861935856943217,23,3.2
1758893,.4..86....2.5...8.6..7..3.43.14...7...4...5.2.........87..4...6........3...6.7..9,947386215123594687685721394351462978794138562268975431879243156416859723532617849,25,3.2
1385315,3....9.1.....1....5.....62.7.32........8...926....57...5..24......3..9.5..6......,362549817478612539591783624783291456145876392629435781857924163214368975936157248,23,3.2
514367,..7..9.62.1..2..4...268.3..1....5.........93.7.6....25.8..4..9.....5...34....6...,537419862618523749942687351123975684854261937796834125381742596269158473475396218,26,3.2
2381890,..4.1.....653.......7..6.....345...7.....81.9........5...6..23...1...76.8........,384215976965347812217896453193452687652738149748961325579684231431529768826173594,22,3.2
2398027,48.2...1...3.7..5.........4.....2.37...8...4.2..3.79..3...8.4..89...16...5...6...,485293716123674859679518324968142537537869241241357968316785492892431675754926183,26,3.2
2104308,..14..7.253.....9.....1..544.5..9....6...........8....8..6...47.....5.18....38..5,981456732534872196627913854475369281368124579219587463852691347793245618146738925,25,3.2
1524261,8.......4...9...3.2.7.4.........1...15..6..2963..248.......6.1....4........2.73.5,813675294546982137297143586782591463154368729639724851475836912321459678968217345,25,3.2
747426,6.........918..7..5..61..38....6..1...2..136.3.......7.8.........5.8.4.1...27....,638597124491832756527614938954763812872451369316928547783146295265389471149275683,25,3.2
649237,5....437..13...8...8..2....87...5..6..2.7...9.5......4..1...9.....91..6......3...,529684371613759842487321695874295136132476589956138724761842953345917268298563417,24,3.2
945755,......8.14...3....7.3..1...6.....3..2...57........2.4..92..86...8..6.4.3......28.,925746831418935762763821954659184327234657198871392546392418675587269413146573289,24,3.2
1331765,...7813........6.57...9....18..3.....2......7.....64.32.....1.6.......5..59.2....,562781394891342675743695821184937562326458917975216483238579146417863259659124738,23,3.2
2716496,.7851...41....2..3.......7.3........41......7.86.9.3....1.2..6....8......579.4...,678513924194782653532649178325178496419236587786495312941327865263851749857964231,25,3.2
1055251,..2..4.......3..1.76....2.46.3....2..7.86.....4..1.9........7....637.....3..8.46.,312694578854237619769158234683549127971862345245713986198426753426375891537981462,25,3.2
1942736,....1.92.........44..2...6...9...61..65.7.....3..28.5..2.1.9...........8.5...3.7.,583416927612397584497285361879534612265971843134628759728169435346752198951843276,24,3.2
531711,8.......193.....7.6........2..5........6.27...7...45.8.5.9..3.....26.......3..1.4,825739641934816275617425983289573416541682739376194528158947362493261857762358194,23,3.2
583297,.5..4....82..1..4..9367...........2....5814..1..3..86.....569..2.7.........2...1.,751843296826915743493672158578469321632581479149327865314756982267198534985234617,26,3.2
943377,.4...8.5...21......1.94..682.....5.........79.9.71.......6....71...7.94.9..2..8..,649328751852167394713945268267489513481532679395716482538694127126873945974251836,26,3.2
1604650,.67.......4.632........7....73........4.2...9..2..15.6....4..5.1....86......9.8.2,367519428845632197291487365573964281614825739982371546728146953139258674456793812,24,3.2
2911992,...2.7..4.7.1..3......8....36......22......9...19...8...2...5.6....34...5.....74.,135297864978146325624385971369478152287651493451923687842719536796534218513862749,23,3.2
521382,2....9.53.7..3...9..4..6...4...1.32...5.......2....1...617.....8..6...91....4....,216479853578132469394856217489517326135268974627394185961783542843625791752941638,24,3.2
464219,..45.6.....6.9..1498.4.....4.2.5.7.9.7.......8..1...6....7..54....93............2,124586973756293814983471256412658739675349128839127465398762541241935687567814392,25,3.2
