id,puzzle,solution,clues,difficulty
180904,...45.8...8.3......69.8..3.2..1.......1.4.....3..9..2.6..7...437.5..........1..85,372451869184369257569287134256173498891542376437896521618725943745938612923614785,25,4.2
1744462,6.574........2...9.9....5..54....9.........368..9.4..1.....32..91..8.........6..8,625749813387125649491638527546371982179852436832964751768513294914287365253496178,24,4.2
927487,7...3..6..84.95..1...7.........41...3.9....4....36..5.4.....6.8.61.....4..7.5....,715438269684295731932716485576941823329587146148362957453129678261873594897654312,25,4.2
2206959,....5..2..1....3.8...127.6.........297......5..1.4.......4....9....6...183.2...7.,649358127712694358358127964483571692976832415521946783167485239295763841834219576,23,4.2
2260728,......1.4...9.23..2....6.8....75.....4....2.8..3..1...46..........5.34....7.4....,976385124584912367231476589128754936745639218693821745462197853819563472357248691,22,4.2
2276998,..4...6...2.5....8....91..5..2..5..3....3.8..3.....7..9..15...7.7...2.....5.83.1.,514328679629574138837691245792815463456237891381469752948156327173942586265783914,25,4.2
1193296,..613..5.5.....9....84.....6..7.......28...3..9....4..1..3.658.........9....5.74.,726139854514687923938425176681743295452891637397562418149376582875214369263958741,24,4.2
1995847,....8..3.5.....28...95....6.6..3...5..82.7...19...8...7.2...96..........8...1..4.,621789534574163289389524176267431895458297613193658427712345968946872351835916742,24,4.2
372149,....2......6.917.59.4.......8...9.......1..3.6.7.3.19.1....265.....54.....8...3..,815723469236491785974865213381649572492517836657238194149382657763154928528976341,25,4.2
2869534,6..27...3.4.8.5..7..8...1....2....7.31.7.4.9.......5...2.......4.6...8.....31....,659271483143865927278493165862159374315784692794632518921548736436927851587316249,24,4.2
1834370,.5.8...64....5...97...43........4.23.3.......4.8.39..6..6...2.....6.5.4...7.8....,952817364384256719761943582179564823635128497428739156846391275213675948597482631,25,4.2
214921,.8732...4.1...4.......9....7.98..1.....6....5.....3.8...1...3..3.....649.92.....8,987321564516784293423596871759842136138679425264153987841967352375218649692435718,25,4.2
2606324,........15..31.64..2.8...5.4..2.9..3..6...4.9.......7..8.......1..587..4..9..1...,843765291597312648621894357418279563276153489935648172384926715162587934759431826,25,4.2
1050939,72.365......8..5..6.......4...93.....6...14..238...1..4......75..2.......7....68.,724365819319842567685719234541936728967281453238457196496128375852673941173594682,25,4.2
1698366,..6.7...88...15....9...65........7.....1...43..7.3.....39..86.1.8.49.........1...,526973418874215936193846572318524769965187243247639185439758621681492357752361894,24,4.2
531030,4......98..1.........32.........9.2.5.3...1.....58...7..27....66....4..29.....35.,437651298261948735895327614786419523543276189129583467312795846658134972974862351,23,4.2
1597619,6...5..2.5...3.....832...1..17524.....2..9.8..............4.7......9...2.6....83.,679451328521938467483267915817524693342679581956183274198342756735896142264715839,24,4.2
996436,4..279.....5.1....9..48..2..7....9....8..23...1........4.3..1........538....96.4.,461279853825613479937485621274831965658942317319567284742358196196724538583196742,25,4.2
