id,puzzle,solution,clues,difficulty
1215864,..3.........9....7.2...1.3.1..36....34..2..6.5...19..4.7.8.......1.9....46.....53,913287546658943217724651938192364785347528169586719324275836491831495672469172853,25,2.1
695363,.1.97.28..8....4...4...8......132.5........29......7.4....16..5..5...3.27.8......,513974286687521493942368517479132658836745129251689734394216875165897342728453961,25,2.1
1908040,..8..61.....84..5.7.6.......3...16.5.........84.5.3..7..7.3.....9.....28...4.....,458976132319842756726315489932781645675294813841563297287139564194657328563428971,23,2.1
2387756,....562.1..8.....7.264.........87.5.6..3......7.69....9.7.63.........4.3.82...9..,739856241458231697126479538294187356615342789873695124947563812561928473382714965,26,2.1
1162204,......2.442...8...6.93......3......2..89...35..7.4.....6..8.7......62..........9.,873691254421758963659324817936815472248976135517243689364589721795162348182437596,22,2.1
1879213,6...84...27..........6.1.......6..43...9...6....8.5......1....7.1...2..94.5.....8,631784592274539186589621374158267943742913865963845721326198457817452639495376218,22,2.1
1580818,.2.1.85.3.9....6....8.9.....4..7...9.....2..4..1......7.....912...6.....5..2.94..,427168593195324687638795241842571369376982154951436728764853912219647835583219476,24,2.1
2860993,.8..62..5......4...32......2..19.....4.3...8....4...7....73....1.9.5.8........1..,481962735795813462632547918257198346946375281813426579528731694179654823364289157,22,2.1
2076001,.1.....6...2.5.49.........1.8....3.....184..9...2..1.4.4.6.8..35..9.2..83........,417329865632851497895467231184596372273184659956273184749618523561932748328745916,25,2.1
913510,..4....3.....39.8......4...3..8.6..1.42...5........843..7...6.59.......7.2.1.5...,594681732276539184138724956359846271842317569761952843487293615915468327623175498,24,2.1
1263827,5..23.1.....7.8.......5....1.7.....8...6...2..95...3..4..3.6..16.2.1...3.......8.,548239167913768542726154839167523498834691725295847316479386251682415973351972684,24,2.1
35193,.3......726893....1........42.7..6..3.9..12............8..5...........36....83.2.,534812967268937145197546382425798613379461258816325794683259471952174836741683529,23,2.1
2170098,...5.2...5..9.6.7...9...5..3.7....12.2.....9..4....8..8...7........8.94..7..2..3.,764512389582936471139748526357894612628153794941267853893471265216385947475629138,24,2.1
353195,5...9...1..4...3..6.72...8....1.....4.........8..3.967.3..76..........1......27.5,523698471894751326617243589376129854459867132281534967135476298742985613968312745,23,2.1
356237,8...19.7.9...4..8..35..7..1.......3..4..3.8......76...1..4.......7....63..8...49.,864319572971245386235687941712854639649132857583976214156493728497528163328761495,25,2.1
