id,puzzle,solution,clues,difficulty
1520761,8....7....7..4...2.46..58..6.......9.137..6..4.8..3..1......52.2..93............8,892367145571849362346215897657184239913752684428693751169478523285931476734526918,25,3.6
2704878,..4....1.8.......3.26.5......3.4.9.....6...7..6..98....98..2..5..7..3..94...6..2.,974386512815724693326159784183247956549631278762598341698472135257813469431965827,25,3.6
2260918,3...4.7....862...3...8..........243...1...59...7.....22.91..........4..656...8.7.,312549768748621953695873214856792431421386597937415682289167345173954826564238179,25,3.6
953366,..2.53......9...6.....8...3.7.89.4...9..3.......6.419..87..............44.32..7.8,762153849348927561519486273671892435294531687835674192187345926926718354453269718,25,3.6
2096171,.975...4..6....5.1...........3.2..7.8.........1.6.7..3...24...52...78.3.......6..,397512846468793521521864397643925178875431269912687453139246785256178934784359612,23,3.6
1907134,9............86..4.....1..268.......5.1......79.5...6.....241...67...9....2..38..,946237518215986734378451692684172359521369487793548261839624175467815923152793846,23,3.6
2331808,7.....93.....1.....5...82....4.2..7..9...75.1....3...94.82....6......1.......5..8,781652934942713685356948217564129873293487561817536429478291356635874192129365748,23,3.6
862127,....34....6.1....9..1...27....98...42..6.....3.....9.5.7..1684...87.............1,927534618863127459451869273716985324295643187384271965579316842148792536632458791,24,3.6
1717734,.9.4........2.14......862.15......3.249......6.....8.5...7...8..6...9...4....8.6.,192437658856291473734586291587614932249853716613972845921765384368149527475328169,24,3.6
2232620,.....3...9..25..8....7..2.96.....1.55...9.....3..1.82..8...9.....1.....42..64....,126983457973254681854761239648372195512896743739415826487139562361528974295647318,24,3.6
1137859,9...3...78...2...45..841.....6.7...3.....9.6.2.....5..63........4..923..........9,914536827863927154572841936456178293387259461291364578639415782748692315125783649,24,3.6
1416118,...1...4......92...7....9..2.43..5...3..4..8.7....5...9...6..1..41...3..36..8....,529178643413659278678234951284317596135946782796825134952463817841792365367581429,24,3.6
670757,3......5........6..2....7.1.7..68...84...39..5...7.23...1.5.......9........3...45,397146852158792463624835791973268514842513976516479238781654329435921687269387145,23,3.6
505922,.8..361.....85......2.......3..1..5..9.4..2.....5....63....9.....6..8.937...2..1.,984236175173854962562971384437612859695487231821593746358169427216748593749325618,24,3.6
937097,...........34.8........2496.4.......9...6.52.1..9...63...51.9....2..6.1.........8,429651387763498251851732496246385179938167524175924863687513942392846715514279638,23,3.6
1347115,.2..3........81...6......7..3.1...9..82.....6.9.4...315.....4.....67..1.........8,921736584374581629658249173436127895182953746795468231513892467849675312267314958,22,3.6
1030470,.3.....6...2.....5....94.2...68..1.........5.....19..4..862........75.91..7......,534182967982763415761594328246857139819346752375219684498621573623475891157938246,22,3.6
300164,..9..3.6....1.8..2.1....4.....6...53.5.7.....4....2....8....745..6....1.2.....8..,829473561645198372317265498792684153158739624463512987981326745536847219274951836,23,3.6
163582,....943.......6..1.51.....2..92.85..3.....1......3..9..8..1...5.7.8.5..........7.,862194357734526981951783462619278543347659128528431796486917235273845619195362874,23,3.6
2552376,..5....1.1...236..29......8...1..973...3.......8.9..6..2...7...5.7..1..9..6.3..8.,685479312174823695293516748462158973719362854358794261821947536537681429946235187,26,3.6
426314,2...7.53..5......1.87..3.......8......6.17.2..7.....9.......2....39.17..82..3..1.,269178534354296871187453962412689357936517428578342196791865243643921785825734619,25,3.6
2970412,...76.3...43.15.........2.5.89.....1..1..856...493........26.........75...61.....,125769384843215697697384215789652431231478569564931872978526143412893756356147928,25,3.6
361847,.84.9.2.......7..16..8.....3.6..8.1.....34..99...2......36...9.1.....8.4.......3.,784591263539267481612843975346958712278134659951726348423685197165379824897412536,24,3.6
203011,....5....34..8..2......7....8.6....94.6.9...871.3....6.9..3..4.134......5.....7..,671253984345981627928467531283675419456192378719348256897536142134729865562814793,25,3.6
447926,..12.....3....9..2.6.3..81....82....5.47..1......51............927...38..3.....96,491287635358619742762345819619823574584796123273451968146938257927564381835172496,25,3.6
1644447,4.......67...8...5.8.9.3.........417.5...8...6....1...37....5.28..2.5.73..2...6..,491572836736184925285963741928356417157428369643791258374619582869245173512837694,26,3.6
2814050,..7...3..8..12.5...6...9.8..1.......5..9.8.......438...4....25......7.....6.3...7,127854369893126574465379182918762435534918726672543891749681253351297648286435917,23,3.6
