id,puzzle,solution,clues,difficulty
1511988,....12..4.......5.986....2....39...7.9.2...8.1...6.......8...3682.5....93........,573912864241687953986453721452398617697241385138765492719824536824536179365179248,24,3.2
1668011,.93.8..5....64....8..1.....9..7.4.........2.31......7...6.3..945.8...........68.7,493287651251643789867195432932754168675918243184362975726831594518479326349526817,24,3.2
2375800,4.........78..1.....3..26..8.....9....29.74.5..5..32..319.........13...7....9..4.,421369758678541329953872614834625971162987435795413286319754862246138597587296143,25,3.2
2702385,.8...4....9.......1..6...7..5.1..2..2....91.3.....74..3..7....29.734...1..52.....,786914325592873614134652879459138267278469153613527498361785942927346581845291736,25,3.2
1910611,..........8..73..652...1.7..3......7.4..6.1..1.6.4.3.57...8.25.....1.......2.....,697428531481573926523691478238159647945367182176842395714986253352714869869235714,24,3.2
1258572,.....7.......18254.3.4......13.7...8..2.4193..9......67.6...........31...4..2....,184257369967318254235496871513679428672841935498532716726184593859763142341925687,25,3.2
1649363,.2..6....1.............82.....7.2.8...1..4.....6.3..9.....1.4...73...5....95.6.3.,528361947134927658967458213345792186791684325286135794652813479873249561419576832,22,3.2
987064,12.5....7.6...2......7..3....5..8.3..7.2.3..1....9....5.8..6......9..4....6..1..8,123564897967832145854719362415678239679243581382195674598426713231987456746351928,24,3.2
116882,.....1.8...62....974.3.............3.534....7....6.91....1.68.............1..823.,932671584516284379748395162169827453853419627274563918327146895685932741491758236,23,3.2
581683,5..9....1.9..........18..4..4..69.3.........4.89.4.7...2.3...6...5..2...36..1....,574936821891254376236187945142769538753821694689543712428395167915672483367418259,24,3.2
1650091,...6...256.8.7...945..1....5..3........8...57.1...9...376.........73..68...5.....,791648325638275419452913786569327841243861957817459632376182594925734168184596273,25,3.2
1230223,........5.7...18..4.........8....3....598..4.94..5..6.....746..83..9...2...8....1,126748935379561824458329716287416359615983247943257168592174683831695472764832591,24,3.2
2882503,..7......6..3247...1.86.......7.....4..2183..2...4...8......8.5..9...6..1.24.6...,327951486698324751514867293986735124475218369231649578763192845849573612152486937,26,3.2
16,9.4.728.....8.36..8..9.....6.9....1..83..7.....7.....22...385.....729..6...6.....,964572831172843659835961274629485713483217965517396482246138597358729146791654328,27,3.3
1491835,.4...68........21...37....54...3.7...1...4.62...9.....162.83...37............9...,241596873795348216683712945428631759917854362536927184162483597379165428854279631,24,3.3
1558625,.6.72.....1....94.5....3........5.....8...1.2.4..9..3.15.8....97..4....1.8.......,864729513312568947597143826271385694938674152645291738156832479729456381483917265,23,3.3
934724,27..5......5.8..4..8...63...9..4...3......91.....61..8.39....6515...........971..,276453891315289647984176352691748523748325916523961478439812765157634289862597134,26,3.3
205838,.9.......16.....25..5.14.3..7.3.14..5...6...7...7..36..3.......2....5.1.......69.,392586174164937825785214936678321459513469287429758361931672548246895713857143692,25,3.3
498945,..2....497..6........5426..6..8....11.....9...2......54..765.....52..........4.8.,562187349741693258893542617654829731187356924329471865438765192915238476276914583,24,3.3
2283745,...3....13..2..5....17..89.......71..4.6......3......2.65....3.4...9...8...82....,587369421394281567621745893258934716149672385736158942865417239412593678973826154,23,3.3
2868646,..5.......21..8.4.....3.5.7.....58..9...1......8492..1764.....3........5....7...8,875946312321758649496231587217365894943817256658492731764589123189623475532174968,24,3.3
2329728,.3.4..6...1.23....586.......4..7....69......27......1......31.5.......744...5.2..,237485691914236587586197423148972356693518742752364819829743165365821974471659238,24,3.3
2478001,1.......5...8..7....3....6.5.1.....68.4..9.3.6...4......6..8.1....7....8.2.5.64..,167324895945861723283975164531287946874659231692143587756498312419732658328516479,24,3.3
298836,.....3862.72.1........4........2..5..6....9....9...3166..3.4.....7..21..3...8...9,154973862972816534836245791713629458568431927249758316681394275497562183325187649,25,3.3
1570466,7.8..62...2....65......198.4.7913...2.1.......3..7.4.....6...9.8....2...5..74....,798356241124897653653421987467913528281564379935278416372685194849132765516749832,27,3.3
1026200,..5..49......8.....8.9...3....1..8..5......9.4..2..5.779...538....3..76...4..6...,135764928942583671687921435273159846518647293469238517796415382851392764324876159,25,3.3
1099871,.6....5.......3......698...48.9.1....2......1..52..4.82.1....3.3.....2.5....4..9.,968174523714523689532698714487961352623485971195237468241759836379816245856342197,24,3.3
1317594,.869.....9...3.2..5.....8....86..19...5..1462.14...3.8.234.9................26...,386942751971538246542167839238674195795381462614295378123459687869713524457826913,27,3.3
376446,3.....4....24..1.6.......9.5.6..8.29.....13..2.7.......63.8...2....5........9...1,391826457752439186648517293516348729489271365237965814963184572174652938825793641,23,3.3
2119,72.......8....1..5....3...2...1.36........59..7..48...6..3......5.....799.1....4.,723596418869421735415837962294153687138762594576948123647389251352614879981275346,23,3.3
409883,3...624......9.12...83.........1......9..5..21..7....98.......6.4.85..3.9....3..4,395162478476598123218374695584219367769435812123786549837941256642857931951623784,25,3.3
2530543,..5..28...7.8.5...19.......41..286.....5............31....53..29.6..45.....6..1..,365172894274895316198346725413928657627531489589467231841753962936214578752689143,25,3.3
681349,.7..69.1...231...4..8........36...57.6....4......9...2...9.......1...57....5.28..,374869215592317684618254793123648957769125438845793162457981326281436579936572841,24,3.3
1202428,8..7..5...6...3..7.7..458..6....94......3..89....7....4...2.1.....1....39.....6.8,819762534564813927372945861637589412145236789298471356483627195756198243921354678,25,3.3
637890,7.5..6..8.....43...28.7...........5.9.2...1...5.6.2.3....89.7.6..1.....35........,745136928196284375328579641613948257982753164457612839234895716861427593579361482,24,3.3
