id,puzzle,solution,clues,difficulty
994991,....48....526..........1.6.9...1...4.2.7...8.71..8...24.7..52.6.9....3....5.....9,673948125152673498849251763938512674524736981716489532487395216291864357365127849,26,5.1
693321,......1.2..321..5...6....8....48..15...5.9....4..2..9.78....6....9....4..2..6...1,457896132893214756216753489962487315178539264345621897781945623639172548524368971,25,5.1
1904039,4...2..3..6...3....9......56.78......5.6..8.4...71..9..7...435.....9..1.........2,481526937562973148793481265637849521159632874824715693278164359345298716916357482,24,5.1
2439553,38..1.5.....4...3.1.2.....97.1....9.......32...985.......528..7..6..........7...4,384619572597482631162735849751263498648197325239854716413528967876941253925376184,24,5.1
754765,.9......8..4....5..7..1..39.....2...715........879.........1..6.2..837.4..347....,192357468834269157576814239369142875715638942248795613457921386621583794983476521,25,5.1
699336,.8.9....55.4....3..2....1.8...42..6..3.......4.5.....9....73.........613..821.4..,783961245514782936926354178879425361132697584465138729641573892257849613398216457,25,5.1
2718053,4......1......5..81894...2....7.25..7.......15....4.3...13....9.3..8.....4....6..,425938716376125498189467325813792564794653281562814937251346879637589142948271653,24,5.1
1747524,....1.8.71...........83465...2....13...6..52....5..4...7..5.....3......49...7....,346215897158967342729834651562748913417693528893521476674352189235189764981476235,23,5.1
2301523,..2..5.3..9.......68..9..5...65..1..8.5..9..4.1...4.7....9.3...75...........2.4..,142675938597318642683492751426537189875169324319284576264953817751846293938721465,24,5.1
1591950,.4...2.....29..7...576...3....2...5...3.6..9....5.4.76.6..5....2.4...9.........1.,341782569682935741957641832476293158513867294829514376168359427234176985795428613,24,5.1
709445,..1....67....5......81......8..9....3....78...19..57..6..2.35........2...4......8,531928467926754381478136925784392156365417892219865743697283514853641279142579638,22,5.1
2716606,31..4..675....7.......6.4.........3.83...9.5...9.1.6..1..........4.7.52..7......6,318945267546287391792361485621754839837629154459813672163592748984176523275438916,24,5.1
2695234,.2.4....6.95.8....4....2....72....9....64.2..16......3.....1..5...7.....5...2..8.,328479156695183742417562839872315694953647218164298573746831925289754361531926487,23,5.1
713220,.5....2...8.21.5.6...4.5....68.93...5..7.........8..9..........7.4...1.....9..6.8,951876234483219576672435981268593417539741862147682395896154723724368159315927648,23,5.1
1622760,.6..5..21..2......31.4..5......793.4...6..7..4.3..............5..8.9..1.7..8...3.,869357421542918673317462598286179354195643782473285169921736845638594217754821936,24,5.1
714619,..7.384...3......2.1..69.........1...98....3.7.3....8.......2....647.5..........7,967238451835147962412569378654783129198652734723914685371895246286471593549326817,22,5.1
717780,......7..214....5.....8...9..7416....4.7..5..6....8...45...1.3......59...6..9.8..,985143726214967358736582149597416283348729561621358497459871632872635914163294875,25,5.1
1646719,.3..4.9...7.......8..352.....8..35..45.....6.......18.12.8....7....6...9...1...5.,531748926274619835869352471618473592452981763397526184123895647785264319946137258,24,5.1
783232,..98.....7....5.8....2..9.41..6......4..3.6.78..7.945.6.7.....2.8.9.6............,429813576761495283358267914172654398945138627836729451697541832283976145514382769,25,5.1
