id,puzzle,solution,clues,difficulty
2817876,.1.2........78......8.65.2...6..43.5....9...7.7.....6...4...6..38......22....391.,513249876642781593798365421926174385835692147471538269154927638389416752267853914,25,3.5
1914220,.2...7...7..9......6....2.4..1.687.5...7...6...4....9.5....3....1.85..........8.3,423617589785942136169385274931468725852739461674521398548293617317856942296174853,23,3.5
1857270,.1....9.8...4.....3..9..51..53..687.....4...16.............27...8..9.....79..1...,715263948968415237342978516453126879827549361691837452134682795586794123279351684,23,3.5
1713769,6.....5.7.9........4.5..6.8..1...2....8.7..3....395....2....4....38...5....91....,612438597895167324347529618931684275458271936276395841129756483763842159584913762,23,3.5
942740,..3....57..1.......6..3.....8.6.....6..2.91....57...8.5.7..1.6.94....8......2....,293148657451976328768532419189653742674289135325714986537891264942365871816427593,23,3.5
348515,....5...8..92.8.75...6.74.2.3.8.5...8....6....5..1...7.....42....5....9...7....14,472351968369248175518697432731825649894736521256419387183974256645182793927563814,26,3.5
674296,..5..8..2362...1......9........567...574.......9..3.1..7...5....8...2.6.2........,915638472362574198748291653834156729157429836629783514473965281581342967296817345,23,3.5
1562596,3....4.....46......17..5...89...3.2.........3....62..8.7.9..5..1.....9....5.2.416,359274861284619375617385249891753624762498153543162798476931582128546937935827416,25,3.5
184493,8..6....4..1.7......4..3....48...2.1..7....361...26.......94......5.1..89.....3..,839615724561472893724983615648359271297148536153726489386294157472531968915867342,24,3.5
2773820,9...84.3.15...26...7.....8....5........6...71....93...6.....5.45...4.....3.8...9.,962784135158932647473165289829517463345628971716493852681379524597246318234851796,24,3.5
2110460,.5..194..4.6........7.5.......1.3.........167....2....3.....2..2.5.9..1......4.98,852719436496382751137456982964173825523948167718625349389561274245897613671234598,23,3.5
1385401,.3...9..1......2.6.....1.7..5.8...43...1456....6.9.......7..5...7...4..82...6.4..,734629851581437296629581374152876943397145682846392715468713529973254168215968437,25,3.5
714009,..42...13.7..4.......9.18..9....4.2.....8.....6....571.....26..65.....8.........9,584276913179843265326951847915764328732185496468329571897512634653497182241638759,23,3.5
2673172,.12...6.9.....2....5.6.91..84.5.....76..4...5.....3..75..4.........7..261......4.,312754689689312754457689132841597263763241895295863417528436971934178526176925348,25,3.5
1669024,.1..6.8...3...4....59...3....8...1.9....4...5.....62..9.3..74....7.......8..25..7,714563892832974516659281374368752149291348765475196283923617458547839621186425937,24,3.5
213954,..1.....4..78......9..3.7.6..6.....1.3.......5.41..6..8..6..1......8..53..3.72...,351967284627814395498235716286349571139756842574128639845693127762481953913572468,24,3.5
1870206,...8.1.3.5....4.8..7....1..7....5..41.2........6....9.3..6.9.1....38.76..........,264871935531294687978536142793165824152948376846723591327659418415382769689417253,23,3.5
1560647,7..6....46.8...9.7.......82.1.3.......9.6..5.867.5...9...7.91....2...........58..,793682514628514937451973682514397268239468751867251349385749126172836495946125873,25,3.5
451878,......5.2..3.7..4..92.......8......6......1...7..654..9..83...5.6.7...3....2.6.74,741693582853172649692548317385421796426987153179365428917834265264759831538216974,25,3.5
2680508,4..63..2...3..47.1...........5.....926.4.8...341.......3.21.5....48...9.1......8.,417635928523984761896127435785361249269458317341792856938216574654873192172549683,26,3.5
2243965,.........4..5....7.7.8..59.5...1...476..3.....4.7.9.5...3...1.........2.....97.3.,385976241491523867276841593539612784768435912142789356953264178617358429824197635,23,3.5
756671,5.34...2.2.8.91..3.4.......4...1......7......1..5.4.8.....893.2......7..9.5...6..,593468127268791543741352869426813975857926431139574286674189352312645798985237614,25,3.5
133323,.3.25..1....83.6...2.4....55...1..9........6846....3....69.3...7.........8...4.5.,637259814145837629829461735578316492391742568462598371256983147714625983983174256,25,3.5
1823937,21.6...9...4.....38..2..6............21.5..8.658..3..4...1843......97......3...1.,213645897964718253875239641749821536321456789658973124596184372132597468487362915,26,3.5
379679,.6....8..41.8.6.9....2........7.31.28...5..69.2.4.......65.....93...4..7.......31,267391845415876293398245716649783152873152469521469378186537924932614587754928631,26,3.5
68153,2...6...9..9...5.6.....1.2.4..37....9..12..7..6......8....9.2..5.7....8...3.4....,281765349379284516654931827415378692938126475762459138146897253527613984893542761,24,3.5
68518,...1....718.5...4..6....9...3.4.5..9....32...6.....8...27.....641.3...5..........,342198567189567243765243981231485679978632415654971832527814396416329758893756124,23,3.5
386129,8............4.75.4973......3..1.4.....28..1...2..............9.6.8..3...5..231.7,815762934326149758497358261538916472649287513172435896283571649761894325954623187,24,3.5
68977,.9...68....4...6.38.....4.2.4.19..2...1......7....25..42......7..5..8..9....6...4,392476815514829673867513492643195728251784936789632541426951387175348269938267154,25,3.5
